# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 17:49:35 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0001 -2.19174 9.60206 0.1000000015 1.1711064577    0.100 -2.788  3.5575  5.408    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-16      0.00 7.491e-01 2.508e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.741 15.961 13.684 12.123 11.470 11.172 11.073
0.0001 -2.19174 9.60206 0.1098214313 1.2482755184    0.109 -2.640  3.5729  5.360    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-16      0.00 7.485e-01 2.514e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.369 15.227 13.099 11.658 11.107 10.832 10.738
0.0001 -2.19174 9.60206 0.1294642836 1.3786746264    0.129 -2.400  3.5954  5.283    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-16      0.00 7.474e-01 2.525e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.771 14.107 12.222 10.973 10.512 10.271 10.186
0.0001 -2.19174 9.60206 0.1491071582 1.4855960608    0.149 -2.244  3.6068  5.234    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-16      0.00 7.466e-01 2.533e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.381 13.478 11.707 10.549 10.121 9.896 9.818
0.0001 -2.19174 9.60206 0.1687500030 1.5756140947    0.168 -2.125  3.6142  5.197    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.8e-16      0.00 7.461e-01 2.538e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.082 13.030 11.331 10.228 9.820 9.606 9.531
0.0001 -2.19174 9.60206 0.2080357224 1.7204496861    0.207 -1.926  3.6254  5.134    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.86e-16      0.00 7.453e-01 2.546e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.585 12.321 10.724 9.701 9.320 9.122 9.054
0.0001 -2.19174 9.60206 0.2571428716 1.8581268787    0.257 -1.732  3.6355  5.074    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-15      0.00 7.450e-01 2.549e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.101 11.654 10.147 9.190 8.832 8.649 8.586
0.0001 -2.19174 9.60206 0.3062500358 1.9652637243    0.306 -1.579  3.6438  5.029    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-15      0.00 7.451e-01 2.548e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.718 11.130 9.693 8.785 8.446 8.274 8.216
0.0001 -2.19174 9.60206 0.3553571403 2.0521113873    0.355 -1.452  3.6513  4.997    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-15      0.00 7.457e-01 2.542e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.987e-05 8.400 10.689 9.314 8.448 8.126 7.964 7.910
0.0001 -2.19174 9.60206 0.4041737914 2.1242144108    0.404 -1.340  3.6592  4.973    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-15      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.984e-05 8.120 10.285 8.975 8.150 7.844 7.693 7.644
