# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 17:59:28 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.001 -1.19029 10.07918 0.0900000036 1.0816895962    0.090 -3.211  3.4569  5.383    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-17      0.00 7.467e-01 2.523e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.799 18.017 16.747 14.883 12.862 12.187 12.058
0.001 -1.19029 10.07918 0.0979280174 1.1535615921    0.098 -3.007  3.4860  5.332    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.53e-17      0.00 7.455e-01 2.535e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.288 17.405 15.576 13.763 12.238 11.704 11.582
0.001 -1.19029 10.07918 0.1000000015 1.1711064577    0.100 -2.957  3.4933  5.320    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.62e-17      0.00 7.452e-01 2.538e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.162 17.228 15.294 13.501 12.089 11.585 11.465
0.001 -1.19029 10.07918 0.1199999973 1.3193154335    0.120 -2.673  3.5260  5.246    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-16      0.00 7.430e-01 2.560e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 11.452 16.139 13.955 12.292 11.302 10.910 10.798
0.001 -1.19029 10.07918 0.1400000006 1.4384527206    0.140 -2.491  3.5423  5.196    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-16      0.00 7.413e-01 2.577e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 10.998 15.419 13.233 11.650 10.820 10.470 10.363
0.001 -1.19029 10.07918 0.1599999964 1.5372931957    0.160 -2.351  3.5527  5.156    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-16      0.00 7.400e-01 2.590e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 10.648 14.885 12.727 11.196 10.455 10.130 10.026
0.001 -1.19029 10.07918 0.2000000179 1.6938792467    0.200 -2.130  3.5668  5.088    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.96e-16      0.00 7.386e-01 2.604e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 9.999e-04 10.094 14.068 11.976 10.520 9.887 9.590 9.492
0.001 -1.19029 10.07918 0.2500000000 1.8403258324    0.250 -1.925  3.5780  5.025    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.12e-16      0.00 7.383e-01 2.607e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 9.582 13.350 11.320 9.929 9.364 9.088 8.995
0.001 -1.19029 10.07918 0.3000000417 1.9529141188    0.300 -1.768  3.5865  4.981    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.35e-18      0.00 7.385e-01 2.605e-01 1.798e-04 4.852e-05 4.400e-04 -1.000 1.000e-03 9.191 12.803 10.828 9.490 8.967 8.705 8.616
0.001 -1.19029 10.07918 0.3499999940 2.0434174538    0.350 -1.640  3.5937  4.949    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-15      0.00 7.481e-01 2.509e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 8.871 12.356 10.425 9.133 8.641 8.392 8.306
0.001 -1.19029 10.07918 0.4000000060 2.1185026169    0.400 -1.490  3.6048  4.901    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 8.495 11.797 9.928 8.709 8.257 8.025 7.945
0.001 -1.19029 10.07918 0.4500000179 2.1822810173    0.450 -1.312  3.6224  4.844    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 8.049 11.083 9.302 8.198 7.802 7.597 7.525
0.001 -1.19029 10.07918 0.5000000000 2.2374541759    0.500 -1.106  3.6513  4.801    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.54e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 7.536 10.148 8.509 7.592 7.280 7.120 7.062
0.001 -1.19029 10.07918 0.5500000715 2.2836585045    0.550 -0.883  3.6824  4.742    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.44e-15      0.00 7.833e-01 2.158e-01 1.568e-04 4.234e-05 3.842e-04 -1.000 8.298e-04 6.977 9.072 7.682 6.955 6.718 6.603 6.561
0.001 -1.19029 10.07918 0.6000000238 2.3211214542    0.600 -0.674  3.7114  4.688    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-14      0.00 7.925e-01 2.066e-01 1.510e-04 4.079e-05 3.703e-04 -1.000 8.581e-04 6.456 8.096 6.979 6.391 6.206 6.127 6.101
0.001 -1.19029 10.07918 0.6050835848 2.3245337009    0.605 -0.653  3.7147  4.683    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-14      0.00 7.935e-01 2.056e-01 1.504e-04 4.062e-05 3.687e-04 -1.000 8.649e-04 6.401 7.997 6.908 6.334 6.153 6.079 6.055
0.001 -1.19029 10.07918 0.6185638905 2.3332705498    0.618 -0.594  3.7234  4.669    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-14      0.00 7.963e-01 2.029e-01 1.486e-04 4.016e-05 3.646e-04 -1.000 8.741e-04 6.256 7.739 6.722 6.182 6.016 5.951 5.931
0.001 -1.19029 10.07918 0.6310797334 2.3409991264    0.631 -0.540  3.7313  4.655    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-14      0.00 7.989e-01 2.002e-01 1.470e-04 3.972e-05 3.606e-04 -1.000 8.516e-04 6.120 7.507 6.552 6.043 5.889 5.833 5.817
0.001 -1.19029 10.07918 0.6432111263 2.3481612206    0.643 -0.487  3.7388  4.641    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -2e-15      0.00 8.016e-01 1.976e-01 1.453e-04 3.927e-05 3.567e-04 -1.000 8.000e-04 5.988 7.293 6.393 5.910 5.765 5.717 5.705
0.001 -1.19029 10.07918 0.6499999762 2.3520355225    0.650 -0.457  3.7430  4.632    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-14      0.00 8.031e-01 1.961e-01 1.444e-04 3.902e-05 3.543e-04 -1.000 8.000e-04 5.914 7.175 6.304 5.836 5.698 5.654 5.644
0.001 -1.19029 10.07918 0.6503136158 2.3522121906    0.650 -0.456  3.7432  4.632    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-14      0.00 8.032e-01 1.960e-01 1.443e-04 3.900e-05 3.542e-04 -1.000 8.000e-04 5.910 7.169 6.300 5.832 5.695 5.651 5.641
0.001 -1.19029 10.07918 0.6637238860 2.3595893383    0.663 -0.397  3.7506  4.611    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-14      0.00 8.069e-01 1.923e-01 1.419e-04 3.838e-05 3.487e-04 -1.000 8.000e-04 5.762 6.945 6.126 5.686 5.561 5.525 5.519
0.001 -1.19029 10.07918 0.6761075258 2.3661038876    0.676 -0.341  3.7573  4.590    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-14      0.00 8.106e-01 1.886e-01 1.396e-04 3.777e-05 3.432e-04 -1.000 8.000e-04 5.623 6.742 5.965 5.551 5.436 5.408 5.404
0.001 -1.19029 10.07918 0.6882347465 2.3722229004    0.688 -0.286  3.7636  4.568    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-14      0.00 8.143e-01 1.849e-01 1.373e-04 3.714e-05 3.376e-04 -1.000 7.771e-04 5.484 6.546 5.807 5.417 5.312 5.290 5.289
0.001 -1.19029 10.07918 0.6990261078 2.3774631023    0.699 -0.235  3.7690  4.545    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-14      0.00 8.178e-01 1.814e-01 1.351e-04 3.656e-05 3.324e-04 -1.000 7.981e-04 5.358 6.375 5.666 5.295 5.198 5.181 5.183
0.001 -1.19029 10.07918 0.6999999881 2.3779268265    0.700 -0.230  3.7694  4.543    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.72e-14      0.00 8.181e-01 1.811e-01 1.349e-04 3.651e-05 3.319e-04 -1.000 8.000e-04 5.346 6.359 5.653 5.284 5.188 5.171 5.173
0.001 -1.19029 10.07918 0.7026079893 2.3791615963    0.702 -0.218  3.7707  4.537    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-14      0.00 8.192e-01 1.800e-01 1.341e-04 3.632e-05 3.303e-04 -1.000 7.946e-04 5.315 6.318 5.618 5.254 5.160 5.145 5.147
0.001 -1.19029 10.07918 0.7111800909 2.3831465244    0.711 -0.176  3.7747  4.516    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-14      0.00 8.228e-01 1.765e-01 1.315e-04 3.570e-05 3.248e-04 -1.000 6.999e-04 5.209 6.181 5.502 5.153 5.065 5.054 5.057
0.001 -1.19029 10.07918 0.7194184065 2.3868734837    0.719 -0.134  3.7784  4.494    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.15e-14      0.00 8.265e-01 1.728e-01 1.289e-04 3.508e-05 3.193e-04 -1.000 7.000e-04 5.105 6.047 5.388 5.052 4.970 4.962 4.967
0.001 -1.19029 10.07918 0.7303433418 2.3916671276    0.730 -0.076  3.7831  4.462    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.23e-14      0.00 8.316e-01 1.677e-01 1.252e-04 3.419e-05 3.114e-04 -1.000 7.000e-04 4.960 5.871 5.231 4.913 4.837 4.835 4.841
0.001 -1.19029 10.07918 0.7406086922 2.3960235119    0.740 -0.018  3.7873  4.427    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -8.53e-14      0.00 8.369e-01 1.624e-01 1.216e-04 3.329e-05 3.035e-04 -1.000 7.000e-04 4.816 5.701 5.076 4.773 4.705 4.706 4.714
0.001 -1.19029 10.07918 0.7500000000 2.3998889923    0.749  0.038  3.7910  4.391    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 8.420e-01 1.573e-01 1.181e-04 3.242e-05 2.957e-04 -1.000 7.000e-04 4.675 5.539 4.926 4.637 4.574 4.579 4.588
0.001 -1.19029 10.07918 0.7547351122 2.4017961025    0.754  0.067  3.7926  4.371    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 8.444e-01 1.549e-01 1.167e-04 3.206e-05 2.925e-04 -1.000 7.000e-04 4.601 5.455 4.848 4.565 4.505 4.511 4.521
0.001 -1.19029 10.07918 0.7650093436 2.4058408737    0.764  0.136  3.7959  4.321    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 8.492e-01 1.501e-01 1.143e-04 3.141e-05 2.867e-04 -1.000 7.000e-04 4.431 5.266 4.669 4.398 4.343 4.353 4.363
0.001 -1.19029 10.07918 0.7746376395 2.4095196724    0.774  0.204  3.7984  4.268    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 8.529e-01 1.465e-01 1.125e-04 3.094e-05 2.827e-04 -1.000 6.555e-04 4.260 5.079 4.489 4.228 4.178 4.190 4.202
0.001 -1.19029 10.07918 0.7831290960 2.4126780033    0.782  0.270  3.7999  4.213    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-13      0.00 8.539e-01 1.454e-01 1.123e-04 3.089e-05 2.823e-04 -1.000 6.669e-04 4.095 4.905 4.319 4.065 4.017 4.031 4.043
0.001 -1.19029 10.07918 0.7850383520 2.4133772850    0.784  0.286  3.8002  4.199    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-13      0.00 8.539e-01 1.454e-01 1.123e-04 3.091e-05 2.825e-04 -1.000 6.707e-04 4.056 4.865 4.279 4.026 3.979 3.992 4.004
0.001 -1.19029 10.07918 0.7879912257 2.4144511223    0.787  0.313  3.7999  4.173    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-13      0.00 8.540e-01 1.454e-01 1.125e-04 3.094e-05 2.828e-04 -1.000 6.765e-04 3.989 4.797 4.211 3.958 3.911 3.924 3.936
0.001 -1.19029 10.07918 0.7938891053 2.4165685177    0.793  0.369  3.7984  4.113    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -8.46e-14      0.00 8.540e-01 1.453e-01 1.127e-04 3.101e-05 2.835e-04 -1.000 6.912e-04 3.846 4.661 4.071 3.814 3.765 3.777 3.788
0.001 -1.19029 10.07918 0.7986006737 2.4182341099    0.797  0.420  3.7958  4.055    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 8.541e-01 1.452e-01 1.129e-04 3.107e-05 2.840e-04 -1.000 7.000e-04 3.721 4.548 3.950 3.686 3.633 3.643 3.653
0.001 -1.19029 10.07918 0.8000000119 2.4187245369    0.799  0.437  3.7939  4.031    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-13      0.00 8.541e-01 1.452e-01 1.129e-04 3.108e-05 2.841e-04 -1.000 7.000e-04 3.676 4.512 3.910 3.640 3.584 3.592 3.601
0.001 -1.19029 10.07918 0.8015374541 2.4192609787    0.800  0.457  3.7918  4.003    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-13      0.00 8.538e-01 1.455e-01 1.132e-04 3.116e-05 2.849e-04 -1.000 7.000e-04 3.627 4.473 3.865 3.588 3.530 3.535 3.544
0.001 -1.19029 10.07918 0.8046722412 2.4203476906    0.803  0.503  3.7847  3.931    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-13      0.00 8.504e-01 1.490e-01 1.157e-04 3.186e-05 2.912e-04 -1.000 6.480e-04 3.514 4.397 3.768 3.468 3.399 3.398 3.404
0.001 -1.19029 10.07918 0.8068130016 2.4210841656    0.805  0.538  3.7768  3.865    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-13      0.00 8.314e-01 1.680e-01 1.284e-04 3.530e-05 3.223e-04 -1.000 6.650e-04 3.426 4.357 3.701 3.374 3.293 3.284 3.287
0.001 -1.19029 10.07918 0.8083806634 2.4216206074    0.807  0.565  3.7682  3.804    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.39e-13      0.00 8.059e-01 1.933e-01 1.441e-04 3.953e-05 3.603e-04 -1.000 8.111e-04 3.357 4.347 3.656 3.300 3.206 3.188 3.188
0.001 -1.19029 10.07918 0.8096613288 2.4220569134    0.808  0.591  3.7590  3.743    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.28e-13      0.00 7.874e-01 2.118e-01 1.549e-04 4.242e-05 3.862e-04 -1.000 8.882e-04 3.293 4.350 3.620 3.232 3.123 3.096 3.092
