# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 18:06:23 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.001 -1.19029 9.47712 0.0900000036 1.0816895962    0.090 -3.217  3.4559  5.385    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.17e-17      0.00 7.484e-01 2.506e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.812 18.032 16.785 14.920 12.880 12.199 12.070
0.001 -1.19029 9.47712 0.0919096991 1.0997353792    0.092 -3.166  3.4631  5.372    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.83e-17      0.00 7.483e-01 2.507e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.685 17.891 16.487 14.628 12.721 12.078 11.952
0.001 -1.19029 9.47712 0.0992054865 1.1644351482    0.099 -2.981  3.4896  5.326    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.07e-17      0.00 7.481e-01 2.509e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.222 17.318 15.430 13.625 12.160 11.642 11.520
0.001 -1.19029 9.47712 0.1000000015 1.1711064577    0.100 -2.961  3.4924  5.321    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -9.5e-17      0.00 7.481e-01 2.509e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.174 17.248 15.324 13.529 12.104 11.596 11.476
0.001 -1.19029 9.47712 0.1128540486 1.2703089714    0.113 -2.773  3.5141  5.272    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-16      0.00 7.477e-01 2.513e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 11.703 16.554 14.421 12.705 11.578 11.150 11.034
0.001 -1.19029 9.47712 0.1199999973 1.3193154335    0.120 -2.678  3.5252  5.248    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-16      0.00 7.475e-01 2.515e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 11.465 16.163 13.982 12.315 11.316 10.922 10.809
0.001 -1.19029 9.47712 0.1400000006 1.4384527206    0.140 -2.498  3.5414  5.199    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-16      0.00 7.471e-01 2.519e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 9.999e-04 11.014 15.451 13.263 11.675 10.838 10.486 10.379
0.001 -1.19029 9.47712 0.1599999964 1.5372931957    0.160 -2.362  3.5518  5.163    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-16      0.00 7.467e-01 2.523e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 10.675 14.930 12.768 11.232 10.484 10.156 10.052
0.001 -1.19029 9.47712 0.2000000179 1.6938792467    0.200 -2.154  3.5660  5.109    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-16      0.00 7.462e-01 2.528e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 10.156 14.148 12.049 10.589 9.948 9.650 9.552
0.001 -1.19029 9.47712 0.2500000000 1.8403258324    0.250 -1.958  3.5776  5.056    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.2e-16      0.00 7.456e-01 2.534e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 9.664 13.446 11.410 10.015 9.446 9.169 9.076
0.001 -1.19029 9.47712 0.3000000417 1.9529141188    0.300 -1.800  3.5861  5.012    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-15      0.00 7.454e-01 2.536e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 9.271 12.893 10.913 9.571 9.046 8.784 8.694
0.001 -1.19029 9.47712 0.3499999940 2.0434174538    0.350 -1.654  3.5930  4.960    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-15      0.00 7.487e-01 2.503e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 8.905 12.404 10.468 9.171 8.676 8.425 8.339
0.001 -1.19029 9.47712 0.4000000060 2.1185026169    0.400 -1.513  3.6035  4.919    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 8.552 11.875 9.999 8.771 8.314 8.081 8.000
0.001 -1.19029 9.47712 0.4500000179 2.1822810173    0.450 -1.345  3.6190  4.864    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 8.133 11.218 9.420 8.293 7.886 7.677 7.603
0.001 -1.19029 9.47712 0.5000000000 2.2374541759    0.500 -1.157  3.6441  4.822    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.81e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 7.662 10.381 8.704 7.740 7.408 7.237 7.175
0.001 -1.19029 9.47712 0.5254970789 2.2622787952    0.525 -1.057  3.6592  4.804    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.02e-15      0.00 7.535e-01 2.455e-01 1.768e-04 4.769e-05 4.325e-04 -1.000 9.998e-04 7.412 9.901 8.312 7.445 7.154 7.006 6.952
0.001 -1.19029 9.47712 0.5500000715 2.2836585045    0.550 -0.965  3.6731  4.788    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.41e-15      0.00 7.579e-01 2.411e-01 1.738e-04 4.690e-05 4.253e-04 -1.000 9.990e-04 7.182 9.439 7.961 7.180 6.923 6.795 6.748
0.001 -1.19029 9.47712 0.6000000238 2.3211214542    0.600 -0.789  3.6977  4.748    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-14      0.00 7.603e-01 2.387e-01 1.723e-04 4.648e-05 4.216e-04 -1.000 9.924e-04 6.743 8.589 7.342 6.693 6.485 6.389 6.356
0.001 -1.19029 9.47712 0.6142541766 2.3305251598    0.614 -0.739  3.7054  4.739    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-14      0.00 7.611e-01 2.379e-01 1.718e-04 4.635e-05 4.204e-04 -1.000 9.679e-04 6.618 8.350 7.174 6.559 6.363 6.278 6.249
0.001 -1.19029 9.47712 0.6499999762 2.3520355225    0.650 -0.618  3.7241  4.718    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-14      0.00 7.632e-01 2.358e-01 1.704e-04 4.599e-05 4.173e-04 -1.000 9.744e-04 6.316 7.796 6.779 6.241 6.076 6.011 5.993
0.001 -1.19029 9.47712 0.6616879702 2.3584916592    0.662 -0.580  3.7300  4.710    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-14      0.00 7.640e-01 2.350e-01 1.699e-04 4.586e-05 4.160e-04 -1.000 9.913e-04 6.219 7.625 6.657 6.141 5.985 5.928 5.912
0.001 -1.19029 9.47712 0.6999999881 2.3779268265    0.700 -0.456  3.7488  4.687    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-14      0.00 7.669e-01 2.322e-01 1.681e-04 4.538e-05 4.118e-04 -1.000 9.000e-04 5.911 7.116 6.280 5.833 5.704 5.667 5.660
0.001 -1.19029 9.47712 0.7349932194 2.3936576843    0.735 -0.348  3.7649  4.664    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-14      0.00 7.703e-01 2.288e-01 1.644e-04 4.477e-05 4.067e-04 -1.000 9.345e-04 5.640 6.696 5.959 5.572 5.468 5.447 5.447
0.001 -1.19029 9.47712 0.7500000000 2.3998889923    0.750 -0.302  3.7715  4.653    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-14      0.00 7.719e-01 2.272e-01 1.628e-04 4.448e-05 4.043e-04 -1.000 9.405e-04 5.526 6.529 5.828 5.464 5.371 5.357 5.359
0.001 -1.19029 9.47712 0.7536978126 2.4013807774    0.754 -0.291  3.7728  4.650    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-14      0.00 7.726e-01 2.265e-01 1.623e-04 4.437e-05 4.033e-04 -1.000 9.366e-04 5.499 6.491 5.797 5.438 5.346 5.334 5.337
0.001 -1.19029 9.47712 0.7926750183 2.4161355495    0.792 -0.176  3.7861  4.610    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.65e-14      0.00 7.803e-01 2.188e-01 1.575e-04 4.307e-05 3.916e-04 -1.000 8.754e-04 5.211 6.111 5.478 5.166 5.094 5.095 5.103
0.001 -1.19029 9.47712 0.8000000119 2.4187245369    0.800 -0.155  3.7885  4.602    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-14      0.00 7.820e-01 2.171e-01 1.565e-04 4.279e-05 3.891e-04 -1.000 8.593e-04 5.158 6.043 5.419 5.116 5.048 5.050 5.059
0.001 -1.19029 9.47712 0.8210228086 2.4258606434    0.821 -0.094  3.7950  4.579    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-14      0.00 7.861e-01 2.130e-01 1.545e-04 4.226e-05 3.845e-04 -1.000 8.561e-04 5.006 5.854 5.253 4.972 4.914 4.923 4.934
0.001 -1.19029 9.47712 0.8500000238 2.4350347519    0.849 -0.012  3.8037  4.546    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.06e-14      0.00 7.913e-01 2.078e-01 1.522e-04 4.167e-05 3.793e-04 -1.000 9.000e-04 4.799 5.602 5.026 4.776 4.731 4.748 4.762
0.001 -1.19029 9.47712 0.8590559363 2.4377563000    0.858  0.014  3.8065  4.536    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.53e-14      0.00 7.913e-01 2.078e-01 1.524e-04 4.174e-05 3.800e-04 -1.000 9.000e-04 4.735 5.526 4.957 4.716 4.675 4.695 4.710
0.001 -1.19029 9.47712 0.8955883980 2.4480953217    0.895  0.116  3.8173  4.495    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -9.77e-14      0.00 7.907e-01 2.085e-01 1.537e-04 4.209e-05 3.834e-04 -1.000 8.914e-04 4.480 5.226 4.678 4.473 4.449 4.479 4.497
0.001 -1.19029 9.47712 0.8999999762 2.4492788315    0.899  0.128  3.8186  4.490    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.905e-01 2.086e-01 1.538e-04 4.214e-05 3.838e-04 -1.000 8.868e-04 4.449 5.191 4.644 4.443 4.421 4.452 4.471
