# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 17:51:08 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0001 -2.19174 9.84510 0.6491008997 2.3515276909    0.649 -0.497  3.7492  4.696    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-14      0.00 7.887e-01 2.112e-01 1.547e-05 4.177e-06 3.792e-05 -1.000 1.000e-04 6.012 7.083 6.407 5.972 5.832 5.789 5.784
0.0001 -2.19174 9.84510 0.6499999762 2.3520355225    0.650 -0.493  3.7497  4.695    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-14      0.00 7.889e-01 2.110e-01 1.545e-05 4.174e-06 3.789e-05 -1.000 9.996e-05 6.003 7.071 6.397 5.963 5.825 5.782 5.777
0.0001 -2.19174 9.84510 0.6578874588 2.3564212322    0.658 -0.463  3.7536  4.686    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-14      0.00 7.911e-01 2.088e-01 1.530e-05 4.135e-06 3.754e-05 -1.000 1.000e-04 5.929 6.966 6.310 5.892 5.760 5.721 5.718
0.0001 -2.19174 9.84510 0.6781261563 2.3671398163    0.678 -0.387  3.7636  4.662    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-14      0.00 7.975e-01 2.025e-01 1.490e-05 4.026e-06 3.657e-05 -1.000 5.713e-05 5.737 6.703 6.090 5.709 5.594 5.565 5.566
0.0001 -2.19174 9.84510 0.6965694427 2.3762865067    0.696 -0.317  3.7725  4.640    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-14      0.00 8.039e-01 1.960e-01 1.449e-05 3.916e-06 3.558e-05 -1.000 1.000e-04 5.563 6.475 5.895 5.544 5.443 5.423 5.427
0.0001 -2.19174 9.84510 0.6999999881 2.3779268265    0.700 -0.304  3.7741  4.636    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-14      0.00 8.052e-01 1.947e-01 1.440e-05 3.895e-06 3.538e-05 -1.000 9.999e-05 5.530 6.434 5.859 5.514 5.415 5.397 5.401
0.0001 -2.19174 9.84510 0.7108590603 2.3829991817    0.711 -0.263  3.7790  4.621    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-14      0.00 8.104e-01 1.895e-01 1.403e-05 3.805e-06 3.459e-05 -1.000 1.000e-04 5.427 6.304 5.745 5.417 5.325 5.312 5.318
0.0001 -2.19174 9.84510 0.7237555981 2.3887965679    0.724 -0.214  3.7847  4.602    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.51e-14      0.00 8.168e-01 1.831e-01 1.359e-05 3.699e-06 3.365e-05 -1.000 9.993e-05 5.304 6.152 5.609 5.301 5.219 5.211 5.219
0.0001 -2.19174 9.84510 0.7416660786 2.3964643478    0.741 -0.145  3.7924  4.574    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.39e-14      0.00 8.256e-01 1.743e-01 1.300e-05 3.557e-06 3.240e-05 -1.000 9.996e-05 5.132 5.944 5.420 5.139 5.069 5.069 5.079
0.0001 -2.19174 9.84510 0.7500000000 2.3998889923    0.750 -0.112  3.7959  4.561    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-14      0.00 8.297e-01 1.703e-01 1.275e-05 3.495e-06 3.186e-05 -1.000 4.640e-05 5.050 5.848 5.331 5.062 4.997 5.001 5.012
0.0001 -2.19174 9.84510 0.7555248141 2.4021115303    0.755 -0.091  3.7982  4.551    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-14      0.00 8.302e-01 1.698e-01 1.276e-05 3.500e-06 3.191e-05 -1.000 4.113e-06 4.996 5.784 5.272 5.011 4.950 4.956 4.968
0.0001 -2.19174 9.84510 0.7672261000 2.4066972733    0.767 -0.044  3.8030  4.531    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-14      0.00 8.311e-01 1.689e-01 1.280e-05 3.513e-06 3.204e-05 -1.000 1.979e-05 4.881 5.650 5.146 4.901 4.848 4.858 4.872
0.0001 -2.19174 9.84510 0.7780115008 2.4107840061    0.778 -0.001  3.8074  4.511    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -7.87e-14      0.00 8.317e-01 1.682e-01 1.284e-05 3.527e-06 3.218e-05 -1.000 1.000e-04 4.772 5.526 5.028 4.798 4.752 4.766 4.782
0.0001 -2.19174 9.84510 0.7882370353 2.4145400524    0.788  0.041  3.8116  4.492    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.81e-14      0.00 8.322e-01 1.678e-01 1.289e-05 3.542e-06 3.233e-05 -1.000 4.965e-05 4.668 5.407 4.914 4.698 4.658 4.677 4.694
0.0001 -2.19174 9.84510 0.8000000119 2.4187245369    0.799  0.090  3.8163  4.468    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 8.326e-01 1.674e-01 1.295e-05 3.561e-06 3.252e-05 -1.000 1.490e-08 4.544 5.269 4.779 4.578 4.546 4.570 4.588
0.0001 -2.19174 9.84510 0.8051053882 2.4204969406    0.804  0.112  3.8185  4.458    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 8.327e-01 1.673e-01 1.295e-05 3.562e-06 3.253e-05 -1.000 1.051e-05 4.490 5.208 4.720 4.525 4.497 4.523 4.541
0.0001 -2.19174 9.84510 0.8188629746 2.4251470566    0.818  0.172  3.8243  4.428    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-13      0.00 8.327e-01 1.672e-01 1.297e-05 3.567e-06 3.258e-05 -1.000 9.364e-05 4.339 5.040 4.555 4.378 4.358 4.390 4.410
0.0001 -2.19174 9.84510 0.8315543532 2.4292800426    0.831  0.231  3.8298  4.397    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-13      0.00 8.325e-01 1.674e-01 1.300e-05 3.574e-06 3.265e-05 -1.000 5.132e-05 4.191 4.876 4.393 4.233 4.223 4.260 4.282
0.0001 -2.19174 9.84510 0.8421753645 2.4326291084    0.841  0.284  3.8346  4.369    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 8.323e-01 1.677e-01 1.303e-05 3.583e-06 3.273e-05 -1.000 2.594e-05 4.060 4.733 4.249 4.105 4.102 4.144 4.167
0.0001 -2.19174 9.84510 0.8500000238 2.4350347519    0.849  0.325  3.8381  4.347    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-13      0.00 8.320e-01 1.680e-01 1.305e-05 3.590e-06 3.279e-05 -1.000 6.050e-05 3.958 4.621 4.137 4.004 4.008 4.053 4.077
0.0001 -2.19174 9.84510 0.8544541001 2.4363815784    0.853  0.348  3.8404  4.334    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-13      0.00 8.319e-01 1.680e-01 1.305e-05 3.591e-06 3.280e-05 -1.000 9.991e-05 3.899 4.556 4.072 3.946 3.954 4.001 4.025
0.0001 -2.19174 9.84510 0.8628734946 2.4388837814    0.862  0.396  3.8448  4.309    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-13      0.00 8.318e-01 1.681e-01 1.306e-05 3.592e-06 3.281e-05 -1.000 9.999e-05 3.781 4.427 3.942 3.831 3.846 3.896 3.922
0.0001 -2.19174 9.84510 0.8732520938 2.4418921471    0.872  0.458  3.8503  4.274    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1  -2.8e-13      0.00 8.316e-01 1.683e-01 1.307e-05 3.595e-06 3.283e-05 -1.000 7.884e-05 3.626 4.258 3.771 3.678 3.703 3.759 3.785
0.0001 -2.19174 9.84510 0.8829098940 2.4446187019    0.881  0.520  3.8555  4.238    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-13      0.00 8.313e-01 1.686e-01 1.308e-05 3.598e-06 3.286e-05 -1.000 7.531e-05 3.471 4.091 3.601 3.526 3.561 3.620 3.648
0.0001 -2.19174 9.84510 0.8919956088 2.4471216202    0.890  0.582  3.8602  4.198    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-13      0.00 8.308e-01 1.692e-01 1.311e-05 3.607e-06 3.294e-05 -1.000 2.612e-05 3.315 3.922 3.431 3.371 3.415 3.478 3.507
0.0001 -2.19174 9.84510 0.8999999762 2.4492788315    0.898  0.643  3.8636  4.155    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-13      0.00 8.291e-01 1.709e-01 1.321e-05 3.633e-06 3.317e-05 -1.000 -2.980e-08 3.162 3.760 3.266 3.220 3.271 3.336 3.365
0.0001 -2.19174 9.84510 0.9015154243 2.4496822357    0.900  0.655  3.8644  4.147    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -5.02e-13      0.00 8.288e-01 1.712e-01 1.323e-05 3.638e-06 3.321e-05 -1.000 3.099e-06 3.133 3.729 3.235 3.191 3.243 3.309 3.338
0.0001 -2.19174 9.84510 0.9023346305 2.4498996735    0.901  0.662  3.8646  4.141    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-13      0.00 8.286e-01 1.714e-01 1.324e-05 3.641e-06 3.324e-05 -1.000 4.783e-06 3.116 3.711 3.216 3.174 3.227 3.293 3.322
0.0001 -2.19174 9.84510 0.9062116146 2.4509224892    0.904  0.697  3.8651  4.110    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -5.75e-13      0.00 8.278e-01 1.722e-01 1.329e-05 3.653e-06 3.335e-05 -1.000 1.273e-05 3.029 3.621 3.125 3.085 3.140 3.206 3.235
0.0001 -2.19174 9.84510 0.9107734561 2.4521133900    0.909  0.742  3.8635  4.060    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-13      0.00 8.269e-01 1.731e-01 1.334e-05 3.668e-06 3.348e-05 -1.000 2.199e-05 2.914 3.506 3.009 2.967 3.020 3.085 3.113
0.0001 -2.19174 9.84510 0.9132218361 2.4527468681    0.911  0.770  3.8611  4.024    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -7.48e-13      0.00 8.263e-01 1.736e-01 1.337e-05 3.675e-06 3.355e-05 -1.000 2.697e-05 2.846 3.440 2.943 2.895 2.944 3.007 3.035
0.0001 -2.19174 9.84510 0.9140505195 2.4529602528    0.912  0.780  3.8597  4.009    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -7.81e-13      0.00 8.262e-01 1.738e-01 1.338e-05 3.678e-06 3.357e-05 -1.000 2.854e-05 2.821 3.417 2.920 2.868 2.915 2.977 3.004
0.0001 -2.19174 9.84510 0.9168789983 2.4536857605    0.915  0.817  3.8524  3.944    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -9.11e-13      0.00 8.256e-01 1.744e-01 1.341e-05 3.687e-06 3.365e-05 -1.000 3.429e-05 2.728 3.336 2.840 2.768 2.804 2.859 2.885
0.0001 -2.19174 9.84510 0.9190431833 2.4542372227    0.917  0.850  3.8429  3.875    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-12      0.00 8.251e-01 1.748e-01 1.344e-05 3.694e-06 3.372e-05 -1.000 3.874e-05 2.646 3.273 2.777 2.678 2.698 2.745 2.768
0.0001 -2.19174 9.84510 0.9203305244 2.4545640945    0.918  0.872  3.8349  3.821    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-12      0.00 8.249e-01 1.751e-01 1.345e-05 3.698e-06 3.375e-05 -1.000 4.131e-05 2.591 3.236 2.738 2.615 2.623 2.662 2.684
0.0001 -2.19174 9.84510 0.9212942123 2.4548079967    0.919  0.891  3.8261  3.767    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-12      0.00 8.247e-01 1.753e-01 1.347e-05 3.701e-06 3.378e-05 -1.000 4.327e-05 2.543 3.211 2.710 2.561 2.554 2.586 2.605
0.0001 -2.19174 9.84510 0.9220359921 2.4549951553    0.920  0.907  3.8181  3.720    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-12      0.00 8.245e-01 1.754e-01 1.347e-05 3.703e-06 3.380e-05 -1.000 4.472e-05 2.504 3.195 2.688 2.516 2.497 2.521 2.538
0.0001 -2.19174 9.84510 0.9228589535 2.4552025795    0.921  0.926  3.8075  3.658    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-12      0.00 8.244e-01 1.756e-01 1.348e-05 3.706e-06 3.382e-05 -1.000 4.640e-05 2.456 3.182 2.667 2.461 2.424 2.439 2.453
0.0001 -2.19174 9.84510 0.9235738516 2.4553825855    0.921  0.943  3.7969  3.599    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-12      0.00 8.242e-01 1.757e-01 1.349e-05 3.708e-06 3.384e-05 -1.000 4.777e-05 2.411 3.178 2.651 2.410 2.356 2.360 2.371
0.0001 -2.19174 9.84510 0.9242012501 2.4555399418    0.922  0.959  3.7865  3.542    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -2e-12      0.00 8.239e-01 1.760e-01 1.352e-05 3.715e-06 3.391e-05 -1.000 8.419e-05 2.372 3.183 2.640 2.365 2.294 2.288 2.295
0.0001 -2.19174 9.84510 0.9247831702 2.4556858540    0.923  0.973  3.7767  3.489    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-12      0.00 8.167e-01 1.832e-01 1.392e-05 3.823e-06 3.488e-05 -1.000 1.000e-04 2.337 3.193 2.632 2.325 2.238 2.223 2.226
0.0001 -2.19174 9.84510 0.9253424406 2.4558260441    0.923  0.986  3.7676  3.439    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-12      0.00 8.042e-01 1.957e-01 1.463e-05 4.013e-06 3.658e-05 -1.000 9.994e-05 2.304 3.208 2.625 2.287 2.186 2.162 2.162
0.0001 -2.19174 9.84510 0.9259067774 2.4559671879    0.924  1.002  3.7598  3.392    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-12      0.00 7.843e-01 2.156e-01 1.577e-05 4.316e-06 3.927e-05 -1.000 9.996e-05 2.264 3.212 2.608 2.244 2.131 2.099 2.095
0.0001 -2.19174 9.84510 0.9265553355 2.4561290741    0.924  1.029  3.7523  3.336    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-12      0.00 7.719e-01 2.280e-01 1.648e-05 4.508e-06 4.099e-05 -1.000 1.000e-04 2.196 3.194 2.565 2.174 2.049 2.009 2.002
0.0001 -2.19174 9.84510 0.9271780252 2.4562842846    0.925  1.068  3.7470  3.276    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-12      0.00 7.666e-01 2.333e-01 1.679e-05 4.589e-06 4.172e-05 -1.000 6.345e-05 2.100 3.133 2.486 2.077 1.943 1.897 1.888
0.0001 -2.19174 9.84510 0.9272707105 2.4563074112    0.925  1.074  3.7463  3.267    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-12      0.00 7.660e-01 2.340e-01 1.683e-05 4.599e-06 4.181e-05 -1.000 4.476e-05 2.085 3.123 2.473 2.061 1.926 1.879 1.870
0.0001 -2.19174 9.84510 0.9277299643 2.4564216137    0.925  1.111  3.7435  3.220    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-12      0.00 7.639e-01 2.361e-01 1.693e-05 4.629e-06 4.207e-05 -1.000 8.145e-05 1.993 3.050 2.390 1.969 1.829 1.780 1.769
0.0001 -2.19174 9.84510 0.9282647967 2.4565546513    0.926  1.157  3.7407  3.163    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-12      0.00 7.616e-01 2.383e-01 1.704e-05 4.657e-06 4.231e-05 -1.000 1.000e-04 1.878 2.954 2.285 1.855 1.710 1.657 1.646
0.0001 -2.19174 9.84510 0.9287152290 2.4566664696    0.926  1.198  3.7387  3.113    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-12      0.00 7.599e-01 2.400e-01 1.710e-05 4.675e-06 4.247e-05 -1.000 9.996e-05 1.775 2.866 2.189 1.751 1.604 1.549 1.536
0.0001 -2.19174 9.84510 0.9291465878 2.4567735195    0.926  1.240  3.7370  3.064    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -6.6e-12      0.00 7.585e-01 2.414e-01 1.715e-05 4.689e-06 4.260e-05 -1.000 9.999e-05 1.669 2.774 2.089 1.647 1.496 1.439 1.426
0.0001 -2.19174 9.84510 0.9296104312 2.4568884373    0.927  1.288  3.7351  3.009    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.85e-12      0.00 7.568e-01 2.431e-01 1.719e-05 4.703e-06 4.271e-05 -1.000 9.999e-05 1.550 2.668 1.976 1.528 1.374 1.315 1.301
0.0001 -2.19174 9.84510 0.9300031662 2.4569854736    0.927  1.331  3.7335  2.960    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-12      0.00 7.554e-01 2.445e-01 1.718e-05 4.721e-06 4.279e-05 -1.000 1.001e-04 1.442 2.571 1.874 1.421 1.265 1.204 1.189
0.0001 -2.19174 9.84510 0.9304110408 2.4570863247    0.927  1.378  3.7319  2.907    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-11      0.00 7.539e-01 2.460e-01 1.713e-05 4.760e-06 4.286e-05 -1.000 1.000e-04 1.324 2.464 1.761 1.303 1.144 1.082 1.066
0.0001 -2.19174 9.84510 0.9307558537 2.4571714401    0.928  1.421  3.7305  2.858    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-11      0.00 7.526e-01 2.473e-01 1.703e-05 4.841e-06 4.291e-05 -1.000 9.996e-05 1.217 2.368 1.659 1.197 1.036 0.972 0.955
0.0001 -2.19174 9.84510 0.9310982227 2.4572560787    0.928  1.466  3.7290  2.807    3  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-11      0.00 7.513e-01 2.486e-01 1.686e-05 5.005e-06 4.295e-05 -1.000 1.001e-04 1.104 2.267 1.551 1.084 0.921 0.855 0.838
0.0001 -2.19174 9.84510 0.9314381480 2.4573397636    0.928  1.515  3.7274  2.752    3  0.000  0.515     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-11      0.00 7.499e-01 2.500e-01 1.661e-05 5.264e-06 4.299e-05 -1.000 1.000e-04 0.983 2.159 1.436 0.964 0.798 0.730 0.712
0.0001 -2.19174 9.84510 0.9317303300 2.4574117661    0.928  1.560  3.7259  2.702    3  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -2.09e-11      0.00 7.489e-01 2.510e-01 1.638e-05 5.528e-06 4.302e-05 -1.000 1.000e-04 0.871 2.058 1.329 0.852 0.685 0.615 0.596
0.0001 -2.19174 9.84510 0.9319939613 2.4574768543    0.928  1.603  3.7244  2.652    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-11      0.00 7.481e-01 2.518e-01 1.619e-05 5.768e-06 4.304e-05 -1.000 1.000e-04 0.762 1.961 1.225 0.744 0.574 0.502 0.483
0.0001 -2.19174 9.84510 0.9322526455 2.4575405121    0.928  1.649  3.7228  2.600    3  0.000  0.496     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-11      0.00 7.473e-01 2.526e-01 1.600e-05 5.990e-06 4.306e-05 -1.000 1.000e-04 0.647 1.858 1.116 0.630 0.457 0.384 0.364
