# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 18:00:43 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.001 -1.19029 10.00000 0.0900000036 1.0816895962    0.090 -3.213  3.4567  5.384    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.22e-17      0.00 7.471e-01 2.519e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.802 18.020 16.756 14.892 12.866 12.189 12.061
0.001 -1.19029 10.00000 0.0984169468 1.1577448845    0.098 -2.996  3.4875  5.329    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-17      0.00 7.461e-01 2.529e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 9.999e-04 12.261 17.369 15.515 13.705 12.206 11.678 11.556
0.001 -1.19029 10.00000 0.1000000015 1.1711064577    0.100 -2.958  3.4931  5.320    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.59e-17      0.00 7.459e-01 2.531e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.164 17.233 15.301 13.507 12.093 11.588 11.467
0.001 -1.19029 10.00000 0.1045034155 1.2076604366    0.104 -2.889  3.5010  5.302    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-16      0.00 7.454e-01 2.536e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 11.993 16.993 14.967 13.201 11.900 11.425 11.306
0.001 -1.19029 10.00000 0.1199999973 1.3193154335    0.120 -2.674  3.5258  5.246    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-16      0.00 7.440e-01 2.550e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 11.455 16.144 13.961 12.297 11.306 10.913 10.801
0.001 -1.19029 10.00000 0.1400000006 1.4384527206    0.140 -2.493  3.5421  5.197    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-16      0.00 7.426e-01 2.564e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 11.002 15.427 13.241 11.656 10.824 10.475 10.367
0.001 -1.19029 10.00000 0.1599999964 1.5372931957    0.160 -2.354  3.5525  5.158    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-16      0.00 7.414e-01 2.576e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 10.655 14.897 12.737 11.206 10.463 10.137 10.033
0.001 -1.19029 10.00000 0.2000000179 1.6938792467    0.200 -2.135  3.5667  5.092    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-16      0.00 7.401e-01 2.589e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 10.107 14.084 11.991 10.535 9.899 9.603 9.505
0.001 -1.19029 10.00000 0.2500000000 1.8403258324    0.250 -1.930  3.5779  5.029    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.47e-16      0.00 7.397e-01 2.593e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 9.595 13.365 11.334 9.943 9.377 9.101 9.007
0.001 -1.19029 10.00000 0.3000000417 1.9529141188    0.300 -1.772  3.5864  4.984    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-15      0.00 7.398e-01 2.592e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 9.200 12.814 10.838 9.499 8.975 8.714 8.624
0.001 -1.19029 10.00000 0.3499999940 2.0434174538    0.350 -1.644  3.5935  4.952    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-15      0.00 7.482e-01 2.508e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 9.999e-04 8.879 12.367 10.435 9.142 8.649 8.399 8.313
0.001 -1.19029 10.00000 0.4000000060 2.1185026169    0.400 -1.494  3.6045  4.904    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 8.506 11.813 9.943 8.721 8.268 8.035 7.955
0.001 -1.19029 10.00000 0.4500000179 2.1822810173    0.450 -1.319  3.6216  4.848    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 8.067 11.113 9.328 8.218 7.820 7.614 7.542
0.001 -1.19029 10.00000 0.5000000000 2.2374541759    0.500 -1.118  3.6496  4.805    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-15      0.00 7.489e-01 2.501e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 7.564 10.203 8.553 7.626 7.309 7.146 7.087
0.001 -1.19029 10.00000 0.5500000715 2.2836585045    0.550 -0.902  3.6803  4.753    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.92e-15      0.00 7.778e-01 2.213e-01 1.605e-04 4.333e-05 3.931e-04 -1.000 9.000e-04 7.025 9.157 7.745 7.007 6.766 6.648 6.605
