# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 17:59:58 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.001 -1.19029 10.04139 0.0900000036 1.0816895962    0.090 -3.212  3.4568  5.384    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-17      0.00 7.469e-01 2.521e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.800 18.019 16.752 14.887 12.864 12.188 12.059
0.001 -1.19029 10.04139 0.0981779471 1.1557034254    0.098 -3.002  3.4868  5.331    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.64e-17      0.00 7.458e-01 2.532e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.274 17.386 15.544 13.733 12.222 11.690 11.569
0.001 -1.19029 10.04139 0.1000000015 1.1711064577    0.100 -2.957  3.4932  5.320    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.61e-17      0.00 7.456e-01 2.534e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.163 17.231 15.297 13.504 12.091 11.586 11.466
0.001 -1.19029 10.04139 0.1022341400 1.1895024776    0.102 -2.923  3.4971  5.311    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-16      0.00 7.453e-01 2.537e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 12.077 17.112 15.129 13.350 11.994 11.505 11.385
0.001 -1.19029 10.04139 0.1199999973 1.3193154335    0.120 -2.673  3.5259  5.246    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-16      0.00 7.435e-01 2.555e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 11.454 16.142 13.958 12.295 11.304 10.912 10.799
0.001 -1.19029 10.04139 0.1400000006 1.4384527206    0.140 -2.492  3.5422  5.197    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-16      0.00 7.419e-01 2.571e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 11.000 15.423 13.237 11.653 10.822 10.473 10.365
0.001 -1.19029 10.04139 0.1599999964 1.5372931957    0.160 -2.353  3.5526  5.157    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-16      0.00 7.407e-01 2.583e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 10.651 14.891 12.732 11.201 10.459 10.133 10.030
0.001 -1.19029 10.04139 0.2000000179 1.6938792467    0.200 -2.132  3.5667  5.090    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.91e-16      0.00 7.393e-01 2.597e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 10.101 14.076 11.983 10.527 9.893 9.596 9.498
0.001 -1.19029 10.04139 0.2500000000 1.8403258324    0.250 -1.927  3.5780  5.027    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.16e-16      0.00 7.390e-01 2.600e-01 1.798e-04 4.851e-05 4.400e-04 -1.000 1.000e-03 9.588 13.358 11.327 9.936 9.370 9.095 9.001
0.001 -1.19029 10.04139 0.3000000417 1.9529141188    0.300 -1.770  3.5864  4.982    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-16      0.00 7.392e-01 2.598e-01 1.798e-04 4.852e-05 4.400e-04 -1.000 1.000e-03 9.195 12.808 10.832 9.494 8.970 8.709 8.619
