# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 18:07:15 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.001 -1.19029 9.00000 0.9499999881 2.4618122578    0.949  0.150  3.8269  4.526    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.92e-14      0.00 7.645e-01 2.346e-01 1.686e-04 4.610e-05 4.190e-04 -1.000 9.574e-04 4.396 5.110 4.576 4.399 4.389 4.428 4.450
0.001 -1.19029 9.00000 0.9998511672 2.4728844166    1.000  0.259  3.8409  4.495    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 7.640e-01 2.350e-01 1.689e-04 4.616e-05 4.196e-04 -1.000 9.400e-04 4.123 4.796 4.272 4.139 4.151 4.203 4.228
0.001 -1.19029 9.00000 1.0000000000 2.4729156494    1.000  0.259  3.8409  4.495    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 7.640e-01 2.350e-01 1.689e-04 4.616e-05 4.196e-04 -1.000 9.401e-04 4.122 4.795 4.271 4.138 4.150 4.203 4.228
0.001 -1.19029 9.00000 1.0115319490 2.4752979279    1.011  0.284  3.8444  4.489    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.641e-01 2.349e-01 1.688e-04 4.614e-05 4.195e-04 -1.000 9.613e-04 4.061 4.725 4.203 4.080 4.098 4.154 4.179
0.001 -1.19029 9.00000 1.0499999523 2.4828116894    1.049  0.364  3.8559  4.471    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-13      0.00 7.644e-01 2.346e-01 1.686e-04 4.609e-05 4.191e-04 -1.000 9.420e-04 3.860 4.497 3.978 3.891 3.927 3.993 4.021
0.001 -1.19029 9.00000 1.0619441271 2.4850175381    1.061  0.388  3.8599  4.467    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-13      0.00 7.646e-01 2.345e-01 1.685e-04 4.607e-05 4.188e-04 -1.000 9.114e-04 3.800 4.428 3.909 3.835 3.878 3.947 3.976
0.001 -1.19029 9.00000 1.0906403065 2.4900910854    1.090  0.445  3.8695  4.461    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.649e-01 2.342e-01 1.683e-04 4.603e-05 4.185e-04 -1.000 8.999e-04 3.658 4.267 3.747 3.703 3.762 3.840 3.870
0.001 -1.19029 9.00000 1.1000000238 2.4916803837    1.099  0.463  3.8726  4.459    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-13      0.00 7.650e-01 2.341e-01 1.683e-04 4.602e-05 4.184e-04 -1.000 9.000e-04 3.613 4.216 3.695 3.661 3.726 3.805 3.836
0.001 -1.19029 9.00000 1.1499999762 2.4996678829    1.149  0.558  3.8918  4.460    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-13      0.00 7.654e-01 2.336e-01 1.681e-04 4.595e-05 4.178e-04 -1.000 9.917e-04 3.376 3.949 3.423 3.448 3.546 3.640 3.673
0.001 -1.19029 9.00000 1.1965360641 2.5064165592    1.196  0.642  3.9094  4.463    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-13      0.00 7.659e-01 2.332e-01 1.679e-04 4.590e-05 4.173e-04 -1.000 9.461e-04 3.165 3.717 3.185 3.266 3.395 3.500 3.534
0.001 -1.19029 9.00000 1.2000000477 2.5068950653    1.199  0.648  3.9107  4.464    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-13      0.00 7.659e-01 2.332e-01 1.679e-04 4.589e-05 4.173e-04 -1.000 9.467e-04 3.150 3.700 3.168 3.253 3.384 3.490 3.524
0.001 -1.19029 9.00000 1.2332504988 2.5113296509    1.233  0.707  3.9228  4.465    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-13      0.00 7.662e-01 2.328e-01 1.677e-04 4.585e-05 4.169e-04 -1.000 9.917e-04 3.003 3.543 3.011 3.134 3.285 3.396 3.432
0.001 -1.19029 9.00000 1.2500000000 2.5134611130    1.250  0.736  3.9288  4.466    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 7.663e-01 2.327e-01 1.676e-04 4.583e-05 4.168e-04 -1.000 1.000e-03 2.929 3.467 2.934 3.076 3.236 3.351 3.386
0.001 -1.19029 9.00000 1.2878646851 2.5180456638    1.288  0.802  3.9418  4.465    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-13      0.00 7.667e-01 2.323e-01 1.674e-04 4.578e-05 4.163e-04 -1.000 9.972e-04 2.766 3.305 2.778 2.958 3.136 3.255 3.292
0.001 -1.19029 9.00000 1.2999999523 2.5194499493    1.300  0.822  3.9459  4.465    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-13      0.00 7.668e-01 2.322e-01 1.674e-04 4.576e-05 4.162e-04 -1.000 9.946e-04 2.714 3.254 2.732 2.922 3.105 3.225 3.263
0.001 -1.19029 9.00000 1.3090631962 2.5204794407    1.309  0.838  3.9489  4.465    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-13      0.00 7.669e-01 2.321e-01 1.673e-04 4.575e-05 4.161e-04 -1.000 9.875e-04 2.675 3.216 2.697 2.895 3.081 3.202 3.240
0.001 -1.19029 9.00000 1.3421914577 2.5241062641    1.342  0.895  3.9595  4.461    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 7.671e-01 2.319e-01 1.672e-04 4.572e-05 4.158e-04 -1.000 9.784e-04 2.533 3.076 2.573 2.795 2.993 3.118 3.158
0.001 -1.19029 9.00000 1.3500000238 2.5249314308    1.350  0.908  3.9619  4.460    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-13      0.00 7.672e-01 2.318e-01 1.672e-04 4.571e-05 4.157e-04 -1.000 9.689e-04 2.500 3.044 2.545 2.772 2.972 3.098 3.138
0.001 -1.19029 9.00000 1.3740137815 2.5274016857    1.374  0.948  3.9689  4.455    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-13      0.00 7.674e-01 2.317e-01 1.671e-04 4.569e-05 4.154e-04 -1.000 9.402e-04 2.400 2.946 2.462 2.701 2.909 3.037 3.079
0.001 -1.19029 9.00000 1.3999999762 2.5299651623    1.400  0.991  3.9762  4.450    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-13      0.00 7.675e-01 2.315e-01 1.670e-04 4.566e-05 4.152e-04 -1.000 9.340e-04 2.292 2.841 2.374 2.626 2.841 2.971 3.014
0.001 -1.19029 9.00000 1.4222364426 2.5320734978    1.422  1.028  3.9821  4.444    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-13      0.00 7.677e-01 2.314e-01 1.669e-04 4.565e-05 4.151e-04 -1.000 9.173e-04 2.200 2.753 2.301 2.562 2.782 2.914 2.958
0.001 -1.19029 9.00000 1.4466733932 2.5343046188    1.447  1.068  3.9884  4.436    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-13      0.00 7.678e-01 2.313e-01 1.668e-04 4.563e-05 4.150e-04 -1.000 9.053e-04 2.100 2.657 2.221 2.491 2.716 2.850 2.896
0.001 -1.19029 9.00000 1.4500000477 2.5346016884    1.450  1.074  3.9892  4.434    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-13      0.00 7.678e-01 2.313e-01 1.668e-04 4.563e-05 4.150e-04 -1.000 8.999e-04 2.086 2.643 2.209 2.481 2.706 2.841 2.887
0.001 -1.19029 9.00000 1.4886497259 2.5379414558    1.489  1.138  3.9980  4.417    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-13      0.00 7.680e-01 2.311e-01 1.668e-04 4.561e-05 4.148e-04 -1.000 9.364e-04 1.925 2.489 2.081 2.364 2.596 2.732 2.782
0.001 -1.19029 9.00000 1.5000000000 2.5388846397    1.500  1.157  4.0005  4.411    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-13      0.00 7.680e-01 2.310e-01 1.668e-04 4.560e-05 4.147e-04 -1.000 9.523e-04 1.877 2.444 2.043 2.330 2.562 2.700 2.750
0.001 -1.19029 9.00000 1.5323219299 2.5414826870    1.532  1.210  4.0067  4.392    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-13      0.00 7.682e-01 2.309e-01 1.667e-04 4.561e-05 4.146e-04 -1.000 9.097e-04 1.745 2.316 1.936 2.230 2.466 2.605 2.657
0.001 -1.19029 9.00000 1.5499999523 2.5428512096    1.550  1.239  4.0097  4.379    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 7.682e-01 2.309e-01 1.667e-04 4.562e-05 4.145e-04 -1.000 9.001e-04 1.672 2.245 1.875 2.172 2.410 2.549 2.603
0.001 -1.19029 9.00000 1.5640982389 2.5439171791    1.564  1.263  4.0117  4.368    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-13      0.00 7.683e-01 2.308e-01 1.666e-04 4.561e-05 4.143e-04 -1.000 9.285e-04 1.613 2.189 1.825 2.125 2.364 2.503 2.558
0.001 -1.19029 9.00000 1.5924918652 2.5459980965    1.592  1.310  4.0146  4.340    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-13      0.00 7.684e-01 2.307e-01 1.666e-04 4.557e-05 4.143e-04 -1.000 9.278e-04 1.495 2.072 1.720 2.022 2.264 2.403 2.458
0.001 -1.19029 9.00000 1.6000000238 2.5465342999    1.600  1.323  4.0151  4.332    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-13      0.00 7.684e-01 2.307e-01 1.666e-04 4.557e-05 4.143e-04 -1.000 9.363e-04 1.463 2.040 1.690 1.994 2.235 2.374 2.430
0.001 -1.19029 9.00000 1.6175808907 2.5477671623    1.617  1.352  4.0161  4.311    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-19      0.00 7.684e-01 2.307e-01 1.666e-04 4.563e-05 4.140e-04 -1.000 9.747e-04 1.390 1.965 1.621 1.926 2.168 2.307 2.363
0.001 -1.19029 9.00000 1.6390705109 2.5492329597    1.638  1.388  4.0165  4.282    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-27      0.00 7.683e-01 2.307e-01 1.666e-04 4.571e-05 4.137e-04 -1.000 9.487e-04 1.300 1.872 1.532 1.838 2.081 2.218 2.275
0.001 -1.19029 9.00000 1.6499999762 2.5499615669    1.649  1.407  4.0162  4.266    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.683e-01 2.308e-01 1.667e-04 4.576e-05 4.136e-04 -1.000 9.080e-04 1.254 1.822 1.484 1.790 2.033 2.170 2.227
0.001 -1.19029 9.00000 1.6525079012 2.5501272678    1.652  1.411  4.0161  4.262    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.683e-01 2.308e-01 1.667e-04 4.575e-05 4.136e-04 -1.000 9.047e-04 1.243 1.811 1.473 1.779 2.022 2.158 2.215
0.001 -1.19029 9.00000 1.6775538921 2.5517501831    1.677  1.454  4.0138  4.215    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.682e-01 2.308e-01 1.667e-04 4.568e-05 4.141e-04 -1.000 9.615e-04 1.134 1.690 1.353 1.658 1.900 2.034 2.091
0.001 -1.19029 9.00000 1.7000000477 2.5531582832    1.699  1.494  4.0101  4.166    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.681e-01 2.309e-01 1.667e-04 4.562e-05 4.145e-04 -1.000 9.401e-04 1.035 1.576 1.237 1.539 1.779 1.910 1.967
0.001 -1.19029 9.00000 1.7091753483 2.5537214279    1.708  1.510  4.0083  4.145    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.681e-01 2.310e-01 1.667e-04 4.562e-05 4.146e-04 -1.000 9.134e-04 0.994 1.529 1.188 1.489 1.729 1.858 1.914
0.001 -1.19029 9.00000 1.7275289297 2.5548276901    1.727  1.544  4.0030  4.095    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.680e-01 2.311e-01 1.668e-04 4.562e-05 4.148e-04 -1.000 9.047e-04 0.910 1.429 1.081 1.378 1.615 1.741 1.795
0.001 -1.19029 9.00000 1.7443858385 2.5558199883    1.743  1.576  3.9969  4.043    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.679e-01 2.312e-01 1.669e-04 4.563e-05 4.150e-04 -1.000 9.087e-04 0.831 1.333 0.975 1.267 1.502 1.623 1.676
0.001 -1.19029 9.00000 1.7500000000 2.5561456680    1.749  1.587  3.9945  4.024    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.678e-01 2.313e-01 1.670e-04 4.564e-05 4.151e-04 -1.000 9.000e-04 0.803 1.299 0.938 1.228 1.461 1.581 1.633
0.001 -1.19029 9.00000 1.7586569786 2.5566430092    1.758  1.603  3.9908  3.995    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.678e-01 2.313e-01 1.670e-04 4.564e-05 4.152e-04 -1.000 9.152e-04 0.761 1.248 0.880 1.168 1.399 1.516 1.568
0.001 -1.19029 9.00000 1.7748376131 2.5575578213    1.774  1.639  3.9850  3.940    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.676e-01 2.315e-01 1.671e-04 4.566e-05 4.154e-04 -1.000 9.033e-04 0.674 1.146 0.770 1.052 1.280 1.392 1.443
0.001 -1.19029 9.00000 1.7761840820 2.5576331615    1.775  1.642  3.9845  3.936    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.676e-01 2.315e-01 1.671e-04 4.566e-05 4.154e-04 -1.000 9.000e-04 0.666 1.137 0.761 1.042 1.270 1.382 1.433
0.001 -1.19029 9.00000 1.7797935009 2.5578343868    1.779  1.654  3.9888  3.941    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.676e-01 2.315e-01 1.671e-04 4.567e-05 4.155e-04 -1.000 9.000e-04 0.634 1.110 0.745 1.031 1.262 1.376 1.428
0.001 -1.19029 9.00000 1.7843278646 2.5580856800    1.783  1.675  3.9996  3.964    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.675e-01 2.315e-01 1.671e-04 4.568e-05 4.155e-04 -1.000 9.310e-04 0.582 1.075 0.736 1.033 1.269 1.389 1.444
0.001 -1.19029 9.00000 1.7856256962 2.5581572056    1.784  1.689  4.0090  3.989    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.675e-01 2.316e-01 1.671e-04 4.568e-05 4.155e-04 -1.000 9.284e-04 0.548 1.060 0.743 1.048 1.289 1.413 1.471
0.001 -1.19029 9.00000 1.7862169743 2.5581898689    1.785  1.703  4.0187  4.013    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.675e-01 2.316e-01 1.671e-04 4.568e-05 4.156e-04 -1.000 9.273e-04 0.512 1.048 0.751 1.064 1.310 1.438 1.499
