# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 18:03:27 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.001 -1.19029 9.95424 0.7809109092 2.4118604660    0.780  0.023  3.7954  4.441    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.98e-14      0.00 8.339e-01 1.654e-01 1.242e-04 3.408e-05 3.108e-04 -1.000 7.000e-04 4.714 5.555 4.956 4.680 4.624 4.633 4.644
0.001 -1.19029 9.95424 0.7910870910 2.4155671597    0.790  0.071  3.7988  4.412    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 8.385e-01 1.608e-01 1.217e-04 3.342e-05 3.049e-04 -1.000 7.000e-04 4.592 5.415 4.826 4.563 4.512 4.524 4.536
0.001 -1.19029 9.95424 0.8000000119 2.4187245369    0.799  0.115  3.8016  4.384    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 8.423e-01 1.570e-01 1.197e-04 3.290e-05 3.004e-04 -1.000 7.000e-04 4.482 5.289 4.708 4.455 4.408 4.424 4.436
0.001 -1.19029 9.95424 0.8085319996 2.4216721058    0.808  0.160  3.8045  4.355    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 8.431e-01 1.561e-01 1.198e-04 3.294e-05 3.009e-04 -1.000 7.046e-04 4.370 5.164 4.589 4.346 4.304 4.322 4.336
0.001 -1.19029 9.95424 0.8170005083 2.4245281219    0.816  0.206  3.8072  4.324    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-13      0.00 8.439e-01 1.553e-01 1.200e-04 3.300e-05 3.015e-04 -1.000 7.159e-04 4.254 5.035 4.466 4.233 4.195 4.216 4.230
0.001 -1.19029 9.95424 0.8250802755 2.4271900654    0.824  0.253  3.8096  4.292    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-13      0.00 8.446e-01 1.547e-01 1.202e-04 3.306e-05 3.021e-04 -1.000 7.127e-04 4.139 4.908 4.343 4.119 4.086 4.108 4.124
0.001 -1.19029 9.95424 0.8325232267 2.4295897484    0.831  0.297  3.8115  4.259    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-13      0.00 8.450e-01 1.543e-01 1.204e-04 3.314e-05 3.029e-04 -1.000 7.000e-04 4.028 4.789 4.227 4.010 3.980 4.004 4.020
0.001 -1.19029 9.95424 0.8419786096 2.4325678349    0.841  0.356  3.8133  4.212    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 8.448e-01 1.545e-01 1.211e-04 3.335e-05 3.049e-04 -1.000 7.000e-04 3.880 4.632 4.072 3.863 3.836 3.862 3.878
0.001 -1.19029 9.95424 0.8493872881 2.4348483086    0.848  0.406  3.8142  4.169    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-13      0.00 8.434e-01 1.559e-01 1.224e-04 3.370e-05 3.081e-04 -1.000 7.000e-04 3.755 4.502 3.943 3.738 3.713 3.739 3.756
0.001 -1.19029 9.95424 0.8496141434 2.4349174500    0.848  0.408  3.8142  4.168    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-13      0.00 8.434e-01 1.559e-01 1.224e-04 3.371e-05 3.082e-04 -1.000 7.000e-04 3.751 4.498 3.939 3.734 3.709 3.736 3.752
0.001 -1.19029 9.95424 0.8500000238 2.4350347519    0.849  0.411  3.8142  4.165    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-13      0.00 8.433e-01 1.560e-01 1.225e-04 3.373e-05 3.084e-04 -1.000 6.999e-04 3.744 4.491 3.932 3.726 3.701 3.728 3.744
0.001 -1.19029 9.95424 0.8529132605 2.4359176159    0.852  0.433  3.8140  4.144    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-13      0.00 8.425e-01 1.568e-01 1.231e-04 3.388e-05 3.098e-04 -1.000 7.060e-04 3.688 4.435 3.876 3.671 3.645 3.672 3.688
0.001 -1.19029 9.95424 0.8596057296 2.4379193783    0.858  0.487  3.8126  4.087    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-13      0.00 8.405e-01 1.588e-01 1.243e-04 3.423e-05 3.129e-04 -1.000 7.197e-04 3.552 4.303 3.740 3.532 3.506 3.531 3.547
0.001 -1.19029 9.95424 0.8652424812 2.4395778179    0.864  0.538  3.8096  4.027    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.49e-13      0.00 8.389e-01 1.604e-01 1.254e-04 3.451e-05 3.155e-04 -1.000 7.311e-04 3.425 4.186 3.618 3.401 3.370 3.393 3.407
0.001 -1.19029 9.95424 0.8663276434 2.4398941994    0.865  0.548  3.8089  4.014    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-13      0.00 8.386e-01 1.607e-01 1.256e-04 3.457e-05 3.160e-04 -1.000 7.333e-04 3.399 4.163 3.594 3.375 3.343 3.365 3.379
0.001 -1.19029 9.95424 0.8672701120 2.4401683807    0.866  0.558  3.8079  4.001    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-13      0.00 8.383e-01 1.609e-01 1.257e-04 3.462e-05 3.164e-04 -1.000 7.352e-04 3.375 4.143 3.571 3.349 3.316 3.337 3.351
0.001 -1.19029 9.95424 0.8710892797 2.4412720203    0.869  0.602  3.8016  3.934    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-13      0.00 8.373e-01 1.620e-01 1.264e-04 3.481e-05 3.182e-04 -1.000 7.429e-04 3.266 4.060 3.475 3.234 3.191 3.206 3.218
0.001 -1.19029 9.95424 0.8737891316 2.4420456886    0.872  0.636  3.7938  3.870    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.71e-13      0.00 8.365e-01 1.628e-01 1.269e-04 3.495e-05 3.194e-04 -1.000 7.483e-04 3.180 4.010 3.407 3.140 3.086 3.094 3.103
0.001 -1.19029 9.95424 0.8757647872 2.4426081181    0.874  0.663  3.7850  3.809    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.65e-13      0.00 8.325e-01 1.667e-01 1.294e-04 3.561e-05 3.254e-04 -1.000 7.518e-04 3.113 3.991 3.363 3.067 2.999 2.998 3.004
0.001 -1.19029 9.95424 0.8772872090 2.4430396557    0.875  0.682  3.7755  3.752    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.53e-13      0.00 8.147e-01 1.845e-01 1.397e-04 3.836e-05 3.501e-04 -1.000 7.451e-04 3.065 4.001 3.341 3.012 2.930 2.919 2.922
0.001 -1.19029 9.95424 0.8785435557 2.4433944225    0.876  0.697  3.7662  3.701    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -9.37e-13      0.00 7.919e-01 2.073e-01 1.526e-04 4.183e-05 3.810e-04 -1.000 8.201e-04 3.028 4.027 3.330 2.970 2.873 2.853 2.852
0.001 -1.19029 9.95424 0.8796807528 2.4437146187    0.878  0.714  3.7569  3.647    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-12      0.00 7.767e-01 2.224e-01 1.612e-04 4.412e-05 4.014e-04 -1.000 9.013e-04 2.984 4.054 3.316 2.923 2.812 2.782 2.778
0.001 -1.19029 9.95424 0.8807078600 2.4440031052    0.879  0.741  3.7489  3.588    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-12      0.00 7.687e-01 2.303e-01 1.657e-04 4.531e-05 4.119e-04 -1.000 9.594e-04 2.917 4.050 3.276 2.854 2.731 2.693 2.685
0.001 -1.19029 9.95424 0.8816527724 2.4442675114    0.879  0.780  3.7427  3.525    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-12      0.00 7.641e-01 2.350e-01 1.682e-04 4.598e-05 4.179e-04 -1.000 9.772e-04 2.820 4.003 3.200 2.758 2.625 2.581 2.570
0.001 -1.19029 9.95424 0.8821780682 2.4444143772    0.880  0.807  3.7398  3.487    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-12      0.00 7.620e-01 2.370e-01 1.692e-04 4.626e-05 4.203e-04 -1.000 9.350e-04 2.753 3.960 3.144 2.692 2.555 2.507 2.495
0.001 -1.19029 9.95424 0.8824149370 2.4444806576    0.880  0.822  3.7388  3.468    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-12      0.00 7.612e-01 2.378e-01 1.696e-04 4.635e-05 4.212e-04 -1.000 9.485e-04 2.716 3.932 3.111 2.656 2.516 2.468 2.455
0.001 -1.19029 9.95424 0.8830420971 2.4446554184    0.881  0.863  3.7363  3.417    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-12      0.00 7.591e-01 2.399e-01 1.704e-04 4.657e-05 4.232e-04 -1.000 9.732e-04 2.613 3.853 3.018 2.555 2.411 2.360 2.346
0.001 -1.19029 9.95424 0.8836486936 2.4448244572    0.881  0.906  3.7341  3.366    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-12      0.00 7.571e-01 2.419e-01 1.710e-04 4.675e-05 4.248e-04 -1.000 9.748e-04 2.505 3.765 2.918 2.448 2.301 2.247 2.232
0.001 -1.19029 9.95424 0.8842343092 2.4449870586    0.882  0.951  3.7322  3.313    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-12      0.00 7.551e-01 2.439e-01 1.715e-04 4.691e-05 4.261e-04 -1.000 9.949e-04 2.392 3.668 2.811 2.335 2.186 2.129 2.113
0.001 -1.19029 9.95424 0.8848409653 2.4451556206    0.882  1.002  3.7302  3.254    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.14e-12      0.00 7.530e-01 2.461e-01 1.717e-04 4.712e-05 4.272e-04 -1.000 9.703e-04 2.264 3.557 2.691 2.209 2.057 1.998 1.981
0.001 -1.19029 9.95424 0.8853477836 2.4452960491    0.883  1.048  3.7286  3.202    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-12      0.00 7.510e-01 2.480e-01 1.713e-04 4.752e-05 4.281e-04 -1.000 9.773e-04 2.149 3.457 2.582 2.096 1.941 1.880 1.862
0.001 -1.19029 9.95424 0.8858612180 2.4454381466    0.883  1.099  3.7270  3.145    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-12      0.00 7.489e-01 2.501e-01 1.701e-04 4.847e-05 4.288e-04 -1.000 9.892e-04 2.024 3.346 2.463 1.971 1.814 1.751 1.732
0.001 -1.19029 9.95424 0.8863248229 2.4455664158    0.884  1.148  3.7253  3.090    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1  -5.3e-12      0.00 7.471e-01 2.519e-01 1.682e-04 5.033e-05 4.294e-04 -1.000 9.837e-04 1.900 3.238 2.347 1.850 1.690 1.625 1.606
0.001 -1.19029 9.95424 0.8867722750 2.4456899166    0.884  1.200  3.7236  3.031    3  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1 -6.38e-12      0.00 7.453e-01 2.537e-01 1.657e-04 5.311e-05 4.299e-04 -1.000 9.896e-04 1.771 3.124 2.224 1.722 1.560 1.493 1.472
0.001 -1.19029 9.95424 0.8871524930 2.4457948208    0.884  1.248  3.7220  2.977    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -7.59e-12      0.00 7.439e-01 2.551e-01 1.633e-04 5.593e-05 4.303e-04 -1.000 9.748e-04 1.651 3.019 2.111 1.604 1.439 1.370 1.348
0.001 -1.19029 9.95424 0.8875016570 2.4458909035    0.885  1.296  3.7203  2.922    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -9.03e-12      0.00 7.428e-01 2.563e-01 1.612e-04 5.851e-05 4.305e-04 -1.000 9.843e-04 1.531 2.916 1.998 1.484 1.317 1.246 1.223
0.001 -1.19029 9.95424 0.8878211379 2.4459788799    0.885  1.344  3.7185  2.867    3  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-11      0.00 7.418e-01 2.572e-01 1.596e-04 6.060e-05 4.307e-04 -1.000 9.999e-04 1.411 2.815 1.886 1.366 1.196 1.123 1.099
0.001 -1.19029 9.95424 0.8881214261 2.4460616112    0.885  1.393  3.7167  2.811    3  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-11      0.00 7.411e-01 2.579e-01 1.583e-04 6.216e-05 4.309e-04 -1.000 9.921e-04 1.288 2.712 1.772 1.246 1.072 0.997 0.972
0.001 -1.19029 9.95424 0.8883745670 2.4461312294    0.885  1.438  3.7149  2.759    3  0.000  0.487     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-11      0.00 7.407e-01 2.584e-01 1.575e-04 6.322e-05 4.310e-04 -1.000 9.665e-04 1.176 2.619 1.667 1.135 0.959 0.881 0.855
0.001 -1.19029 9.95424 0.8886182308 2.4461979866    0.885  1.485  3.7131  2.704    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-11      0.00 7.403e-01 2.588e-01 1.568e-04 6.404e-05 4.311e-04 -1.000 9.562e-04 1.057 2.521 1.558 1.019 0.839 0.759 0.733
0.001 -1.19029 9.95424 0.8888444901 2.4462602139    0.885  1.533  3.7111  2.649    3  0.000  0.484     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-11      0.00 7.400e-01 2.590e-01 1.564e-04 6.457e-05 4.311e-04 -1.000 9.849e-04 0.938 2.423 1.448 0.902 0.719 0.637 0.609
0.001 -1.19029 9.95424 0.8890476227 2.4463160038    0.885  1.579  3.7091  2.594    3  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-11      0.00 7.399e-01 2.591e-01 1.563e-04 6.474e-05 4.311e-04 -1.000 1.000e-03 0.821 2.329 1.341 0.788 0.602 0.516 0.487
0.001 -1.19029 9.95424 0.8892342448 2.4463672638    0.885  1.626  3.7071  2.539    3  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -3e-11      0.00 7.399e-01 2.591e-01 1.563e-04 6.478e-05 4.311e-04 -1.000 1.000e-03 0.705 2.236 1.235 0.675 0.485 0.397 0.367
0.001 -1.19029 9.95424 0.8893948197 2.4464111328    0.885  1.669  3.7051  2.488    3  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-11      0.00 7.399e-01 2.591e-01 1.562e-04 6.481e-05 4.311e-04 -1.000 1.000e-03 0.596 2.151 1.137 0.569 0.375 0.285 0.254
0.001 -1.19029 9.95424 0.8895514011 2.4464540482    0.885  1.715  3.7030  2.434    3  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-11      0.00 7.399e-01 2.591e-01 1.562e-04 6.483e-05 4.312e-04 -1.000 1.000e-03 0.481 2.064 1.033 0.456 0.259 0.166 0.134
0.001 -1.19029 9.95424 0.8896902204 2.4464921951    0.885  1.760  3.7009  2.381    3  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-11      0.00 7.398e-01 2.592e-01 1.562e-04 6.486e-05 4.312e-04 -1.000 1.000e-03 0.371 1.982 0.933 0.347 0.146 0.051 0.017
