# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 17:47:02 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0001 -2.19174 9.00000 0.1000000015 1.1711064577    0.100 -2.790  3.5571  5.409    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-16      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.746 15.974 13.694 12.131 11.475 11.176 11.077
0.0001 -2.19174 9.00000 0.1006477326 1.1764944792    0.101 -2.780  3.5581  5.405    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-16      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.720 15.925 13.654 12.097 11.450 11.153 11.054
0.0001 -2.19174 9.00000 0.1032739505 1.1978870630    0.103 -2.740  3.5623  5.392    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-16      0.00 7.504e-01 2.495e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 11.619 15.728 13.494 11.969 11.352 11.061 10.963
0.0001 -2.19174 9.00000 0.1067620367 1.2252311707    0.106 -2.687  3.5678  5.375    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-16      0.00 7.504e-01 2.495e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.487 15.464 13.285 11.803 11.223 10.941 10.844
0.0001 -2.19174 9.00000 0.1098214313 1.2482755184    0.109 -2.642  3.5725  5.360    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-16      0.00 7.504e-01 2.495e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.375 15.242 13.110 11.666 11.112 10.837 10.743
0.0001 -2.19174 9.00000 0.1238498837 1.3441720009    0.123 -2.468  3.5890  5.305    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-16      0.00 7.502e-01 2.497e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.939 14.417 12.464 11.162 10.680 10.429 10.342
0.0001 -2.19174 9.00000 0.1294642836 1.3786746264    0.129 -2.403  3.5951  5.284    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-16      0.00 7.501e-01 2.498e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.778 14.123 12.233 10.981 10.519 10.277 10.193
0.0001 -2.19174 9.00000 0.1491071582 1.4855960608    0.149 -2.249  3.6064  5.237    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-16      0.00 7.499e-01 2.500e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.392 13.497 11.722 10.561 10.131 9.906 9.827
0.0001 -2.19174 9.00000 0.1687500030 1.5756140947    0.168 -2.132  3.6138  5.203    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.67e-16      0.00 7.497e-01 2.502e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 10.100 13.057 11.353 10.248 9.838 9.623 9.549
0.0001 -2.19174 9.00000 0.2080357224 1.7204496861    0.207 -1.943  3.6251  5.150    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.37e-16      0.00 7.495e-01 2.504e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.628 12.371 10.770 9.744 9.362 9.164 9.096
0.0001 -2.19174 9.00000 0.2571428716 1.8581268787    0.257 -1.760  3.6354  5.101    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-15      0.00 7.492e-01 2.507e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.170 11.728 10.217 9.258 8.901 8.717 8.654
0.0001 -2.19174 9.00000 0.3062500358 1.9652637243    0.306 -1.609  3.6437  5.059    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-15      0.00 7.491e-01 2.508e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.793 11.210 9.770 8.860 8.521 8.349 8.291
0.0001 -2.19174 9.00000 0.3553571403 2.0521113873    0.355 -1.479  3.6511  5.024    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-15      0.00 7.492e-01 2.507e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.467 10.762 9.383 8.516 8.193 8.031 7.977
0.0001 -2.19174 9.00000 0.3708106875 2.0762646198    0.371 -1.438  3.6536  5.011    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-15      0.00 7.498e-01 2.501e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.365 10.619 9.262 8.407 8.090 7.931 7.879
0.0001 -2.19174 9.00000 0.4044643044 2.1246092319    0.404 -1.352  3.6586  4.983    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 8.150 10.324 9.009 8.181 7.874 7.723 7.673
0.0001 -2.19174 9.00000 0.4535714388 2.1864814758    0.453 -1.220  3.6701  4.947    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.820 9.815 8.597 7.829 7.545 7.409 7.365
0.0001 -2.19174 9.00000 0.5026785731 2.2401986122    0.503 -1.076  3.6830  4.899    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.29e-15      0.00 7.509e-01 2.490e-01 1.797e-05 4.848e-06 4.398e-05 -1.000 9.674e-05 7.460 9.266 8.154 7.447 7.189 7.069 7.032
0.0001 -2.19174 9.00000 0.5517857671 2.2851314545    0.551 -0.919  3.6983  4.843    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.71e-15      0.00 7.537e-01 2.462e-01 1.779e-05 4.799e-06 4.352e-05 -1.000 1.682e-05 7.067 8.665 7.673 7.036 6.807 6.706 6.677
0.0001 -2.19174 9.00000 0.6008928418 2.3217256069    0.601 -0.757  3.7175  4.796    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-14      0.00 7.547e-01 2.452e-01 1.771e-05 4.779e-06 4.335e-05 -1.000 1.000e-04 6.663 8.033 7.176 6.619 6.426 6.347 6.328
0.0001 -2.19174 9.00000 0.6499999762 2.3520355225    0.650 -0.599  3.7383  4.755    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-14      0.00 7.563e-01 2.436e-01 1.762e-05 4.753e-06 4.311e-05 -1.000 1.000e-04 6.267 7.431 6.699 6.221 6.063 6.008 5.998
0.0001 -2.19174 9.00000 0.6999999881 2.3779268265    0.700 -0.445  3.7607  4.723    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-14      0.00 7.585e-01 2.414e-01 1.748e-05 4.716e-06 4.278e-05 -1.000 1.000e-04 5.882 6.868 6.243 5.850 5.730 5.699 5.698
0.0001 -2.19174 9.00000 0.7306236625 2.3917880058    0.731 -0.354  3.7737  4.703    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-14      0.00 7.605e-01 2.394e-01 1.720e-05 4.676e-06 4.246e-05 -1.000 1.000e-04 5.656 6.564 5.986 5.638 5.538 5.520 5.524
0.0001 -2.19174 9.00000 0.7500000000 2.3998889923    0.750 -0.299  3.7817  4.691    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-14      0.00 7.621e-01 2.378e-01 1.702e-05 4.648e-06 4.223e-05 -1.000 9.993e-05 5.518 6.383 5.831 5.510 5.422 5.411 5.418
0.0001 -2.19174 9.00000 0.7614440918 2.4044516087    0.761 -0.267  3.7857  4.682    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-14      0.00 7.629e-01 2.370e-01 1.698e-05 4.637e-06 4.213e-05 -1.000 9.994e-05 5.439 6.284 5.743 5.436 5.355 5.348 5.356
0.0001 -2.19174 9.00000 0.8000000119 2.4187245369    0.800 -0.164  3.7989  4.652    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.54e-14      0.00 7.660e-01 2.339e-01 1.682e-05 4.597e-06 4.178e-05 -1.000 8.346e-05 5.179 5.965 5.455 5.194 5.133 5.140 5.153
0.0001 -2.19174 9.00000 0.8500000238 2.4350347519    0.850 -0.035  3.8154  4.616    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.17e-14      0.00 7.658e-01 2.341e-01 1.688e-05 4.614e-06 4.195e-05 -1.000 9.996e-05 4.858 5.588 5.101 4.893 4.858 4.880 4.898
0.0001 -2.19174 9.00000 0.8653044105 2.4395959377    0.865  0.003  3.8204  4.606    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-14      0.00 7.659e-01 2.340e-01 1.687e-05 4.611e-06 4.192e-05 -1.000 9.996e-05 4.763 5.479 4.996 4.802 4.775 4.802 4.822
0.0001 -2.19174 9.00000 0.8999999762 2.4492788315    0.899  0.087  3.8314  4.583    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.25e-14      0.00 7.662e-01 2.337e-01 1.685e-05 4.608e-06 4.189e-05 -1.000 1.000e-04 4.553 5.240 4.763 4.602 4.591 4.630 4.653
0.0001 -2.19174 9.00000 0.9129099846 2.4526662827    0.912  0.117  3.8357  4.576    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.85e-14      0.00 7.662e-01 2.337e-01 1.686e-05 4.608e-06 4.189e-05 -1.000 1.001e-04 4.478 5.155 4.678 4.530 4.526 4.569 4.593
0.0001 -2.19174 9.00000 0.9499999881 2.4618122578    0.949  0.202  3.8477  4.557    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-13      0.00 7.657e-01 2.342e-01 1.687e-05 4.613e-06 4.193e-05 -1.000 1.000e-04 4.266 4.918 4.440 4.327 4.343 4.397 4.424
0.0001 -2.19174 9.00000 0.9701553583 2.4664466381    0.970  0.246  3.8547  4.549    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.660e-01 2.339e-01 1.686e-05 4.609e-06 4.190e-05 -1.000 9.665e-05 4.155 4.793 4.314 4.222 4.249 4.309 4.338
0.0001 -2.19174 9.00000 1.0000000000 2.4729156494    1.000  0.311  3.8648  4.538    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 7.663e-01 2.336e-01 1.685e-05 4.605e-06 4.187e-05 -1.000 9.610e-05 3.993 4.614 4.130 4.068 4.112 4.182 4.213
0.0001 -2.19174 9.00000 1.0243315697 2.4778699875    1.024  0.362  3.8742  4.535    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-13      0.00 7.666e-01 2.333e-01 1.683e-05 4.601e-06 4.183e-05 -1.000 9.996e-05 3.866 4.472 3.982 3.949 4.009 4.087 4.119
0.0001 -2.19174 9.00000 1.0499999523 2.4828116894    1.049  0.415  3.8842  4.533    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 7.668e-01 2.331e-01 1.682e-05 4.598e-06 4.180e-05 -1.000 9.997e-05 3.733 4.326 3.829 3.826 3.904 3.990 4.023
0.0001 -2.19174 9.00000 1.0764495134 2.4876210690    1.076  0.467  3.8953  4.536    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 7.671e-01 2.328e-01 1.680e-05 4.594e-06 4.176e-05 -1.000 9.993e-05 3.602 4.181 3.676 3.707 3.804 3.899 3.933
0.0001 -2.19174 9.00000 1.1000000238 2.4916803837    1.099  0.513  3.9051  4.538    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 7.673e-01 2.326e-01 1.679e-05 4.591e-06 4.174e-05 -1.000 9.999e-05 3.487 4.056 3.544 3.605 3.720 3.821 3.856
0.0001 -2.19174 9.00000 1.1206098795 2.4950721264    1.120  0.553  3.9135  4.540    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-13      0.00 7.676e-01 2.323e-01 1.678e-05 4.587e-06 4.171e-05 -1.000 1.000e-04 3.388 3.950 3.433 3.521 3.650 3.757 3.792
0.0001 -2.19174 9.00000 1.1499999762 2.4996678829    1.149  0.608  3.9252  4.543    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.678e-01 2.321e-01 1.677e-05 4.584e-06 4.168e-05 -1.000 1.000e-04 3.250 3.806 3.284 3.407 3.556 3.669 3.705
0.0001 -2.19174 9.00000 1.1560158730 2.5005755424    1.155  0.619  3.9275  4.544    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-13      0.00 7.678e-01 2.321e-01 1.676e-05 4.583e-06 4.167e-05 -1.000 1.000e-04 3.222 3.778 3.255 3.385 3.538 3.652 3.688
0.0001 -2.19174 9.00000 1.2000000477 2.5068950653    1.199  0.699  3.9441  4.546    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 7.682e-01 2.317e-01 1.674e-05 4.579e-06 4.163e-05 -1.000 9.994e-05 3.023 3.584 3.062 3.240 3.415 3.536 3.574
0.0001 -2.19174 9.00000 1.2176679373 2.5092861652    1.217  0.730  3.9505  4.547    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-13      0.00 7.684e-01 2.315e-01 1.673e-05 4.576e-06 4.161e-05 -1.000 9.994e-05 2.944 3.509 2.991 3.186 3.369 3.492 3.530
