# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Apr 21 17:52:49 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0001 -2.19174 10.04139 0.4535714388 2.1864814758    0.453 -1.177  3.6737  4.918    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-15      0.00 7.507e-01 2.492e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 7.712 9.651 8.465 7.714 7.438 7.306 7.264
0.0001 -2.19174 10.04139 0.4556491673 2.1889054775    0.455 -1.169  3.6744  4.915    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.4e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.850e-06 4.399e-05 -1.000 1.000e-04 7.694 9.624 8.442 7.695 7.420 7.289 7.248
0.0001 -2.19174 10.04139 0.5026785731 2.2401986122    0.503 -1.015  3.6881  4.859    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-15      0.00 7.525e-01 2.474e-01 1.787e-05 4.821e-06 4.373e-05 -1.000 1.000e-04 7.308 9.043 7.972 7.289 7.041 6.928 6.893
0.0001 -2.19174 10.04139 0.5517857671 2.2851314545    0.551 -0.820  3.7070  4.779    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-14      0.00 7.822e-01 2.177e-01 1.586e-05 4.280e-06 3.884e-05 -1.000 1.000e-04 6.820 8.310 7.383 6.783 6.570 6.479 6.454
0.0001 -2.19174 10.04139 0.6008928418 2.3217256069    0.600 -0.620  3.7308  4.711    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-14      0.00 7.940e-01 2.059e-01 1.508e-05 4.074e-06 3.699e-05 -1.000 9.996e-05 6.319 7.549 6.778 6.273 6.103 6.039 6.026
0.0001 -2.19174 10.04139 0.6099001169 2.3277063370    0.610 -0.581  3.7359  4.699    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-14      0.00 7.968e-01 2.031e-01 1.490e-05 4.027e-06 3.656e-05 -1.000 1.000e-04 6.222 7.406 6.662 6.177 6.015 5.957 5.946
0.0001 -2.19174 10.04139 0.6226217151 2.3358154297    0.622 -0.526  3.7432  4.682    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-14      0.00 8.009e-01 1.991e-01 1.465e-05 3.957e-06 3.593e-05 -1.000 4.619e-05 6.084 7.205 6.499 6.041 5.891 5.841 5.833
0.0001 -2.19174 10.04139 0.6339830160 2.3427419662    0.634 -0.476  3.7496  4.667    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-14      0.00 8.047e-01 1.952e-01 1.440e-05 3.891e-06 3.533e-05 -1.000 1.000e-04 5.961 7.027 6.354 5.921 5.783 5.740 5.734
0.0001 -2.19174 10.04139 0.6441093087 2.3486793041    0.644 -0.432  3.7554  4.652    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-14      0.00 8.084e-01 1.916e-01 1.416e-05 3.828e-06 3.477e-05 -1.000 3.190e-05 5.849 6.873 6.226 5.814 5.686 5.649 5.646
0.0001 -2.19174 10.04139 0.6499999762 2.3520355225    0.650 -0.406  3.7586  4.643    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-14      0.00 8.105e-01 1.894e-01 1.402e-05 3.791e-06 3.443e-05 -1.000 1.001e-04 5.784 6.783 6.151 5.752 5.629 5.595 5.594
0.0001 -2.19174 10.04139 0.6523991227 2.3533823490    0.652 -0.395  3.7599  4.639    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-14      0.00 8.116e-01 1.883e-01 1.395e-05 3.772e-06 3.426e-05 -1.000 1.000e-04 5.758 6.746 6.120 5.726 5.605 5.574 5.572
0.0001 -2.19174 10.04139 0.6644299626 2.3599684238    0.664 -0.341  3.7664  4.619    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-14      0.00 8.174e-01 1.825e-01 1.358e-05 3.672e-06 3.338e-05 -1.000 9.997e-05 5.622 6.570 5.968 5.598 5.487 5.462 5.463
0.0001 -2.19174 10.04139 0.6751189828 2.3655939102    0.675 -0.292  3.7720  4.599    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-14      0.00 8.229e-01 1.770e-01 1.322e-05 3.578e-06 3.253e-05 -1.000 1.000e-04 5.500 6.414 5.833 5.482 5.380 5.360 5.363
0.0001 -2.19174 10.04139 0.6856115460 2.3709204197    0.685 -0.243  3.7775  4.579    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-14      0.00 8.287e-01 1.712e-01 1.285e-05 3.479e-06 3.164e-05 -1.000 9.999e-05 5.378 6.262 5.699 5.366 5.272 5.257 5.262
0.0001 -2.19174 10.04139 0.6955922246 2.3758158684    0.695 -0.195  3.7825  4.558    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-14      0.00 8.345e-01 1.654e-01 1.247e-05 3.379e-06 3.074e-05 -1.000 9.991e-05 5.259 6.116 5.568 5.253 5.168 5.158 5.165
0.0001 -2.19174 10.04139 0.6999999881 2.3779268265    0.700 -0.174  3.7848  4.548    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.34e-14      0.00 8.373e-01 1.626e-01 1.230e-05 3.332e-06 3.032e-05 -1.000 9.997e-05 5.205 6.051 5.509 5.202 5.120 5.112 5.120
0.0001 -2.19174 10.04139 0.7059403062 2.3807237148    0.706 -0.145  3.7876  4.533    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -5.78e-14      0.00 8.407e-01 1.593e-01 1.209e-05 3.279e-06 2.986e-05 -1.000 8.775e-05 5.131 5.964 5.429 5.133 5.055 5.050 5.059
0.0001 -2.19174 10.04139 0.7164623141 2.3855473995    0.716 -0.090  3.7925  4.506    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.71e-14      0.00 8.464e-01 1.536e-01 1.173e-05 3.195e-06 2.912e-05 -1.000 2.941e-05 4.996 5.806 5.283 5.004 4.934 4.934 4.945
0.0001 -2.19174 10.04139 0.7263759375 2.3899455070    0.726 -0.037  3.7971  4.476    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -7.8e-14      0.00 8.512e-01 1.488e-01 1.145e-05 3.128e-06 2.853e-05 -1.000 1.490e-05 4.862 5.652 5.138 4.875 4.813 4.818 4.830
0.0001 -2.19174 10.04139 0.7350733876 2.3936917782    0.735  0.013  3.8011  4.448    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.97e-14      0.00 8.549e-01 1.451e-01 1.125e-05 3.081e-06 2.813e-05 -1.000 2.912e-05 4.739 5.513 5.005 4.756 4.700 4.709 4.722
0.0001 -2.19174 10.04139 0.7436574101 2.3972907066    0.743  0.064  3.8050  4.417    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 8.581e-01 1.419e-01 1.108e-05 3.044e-06 2.781e-05 -1.000 9.626e-06 4.610 5.370 4.867 4.631 4.582 4.595 4.609
0.0001 -2.19174 10.04139 0.7500000000 2.3998889923    0.749  0.104  3.8077  4.391    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 8.602e-01 1.397e-01 1.097e-05 3.020e-06 2.761e-05 -1.000 5.537e-05 4.510 5.259 4.759 4.533 4.489 4.504 4.519
0.0001 -2.19174 10.04139 0.7535456419 2.4013197422    0.753  0.127  3.8094  4.377    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-13      0.00 8.604e-01 1.395e-01 1.099e-05 3.025e-06 2.766e-05 -1.000 9.999e-05 4.452 5.195 4.698 4.477 4.436 4.452 4.468
0.0001 -2.19174 10.04139 0.7610281706 2.4042885303    0.760  0.179  3.8130  4.344    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-13      0.00 8.606e-01 1.393e-01 1.103e-05 3.037e-06 2.778e-05 -1.000 1.000e-04 4.322 5.053 4.558 4.350 4.315 4.335 4.352
0.0001 -2.19174 10.04139 0.7700396776 2.4077761173    0.769  0.248  3.8171  4.297    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-13      0.00 8.608e-01 1.391e-01 1.108e-05 3.054e-06 2.794e-05 -1.000 1.000e-04 4.151 4.868 4.375 4.181 4.152 4.176 4.194
0.0001 -2.19174 10.04139 0.7783606052 2.4109141827    0.777  0.318  3.8207  4.245    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-13      0.00 8.609e-01 1.391e-01 1.113e-05 3.070e-06 2.809e-05 -1.000 1.036e-05 3.974 4.678 4.186 4.005 3.982 4.010 4.029
0.0001 -2.19174 10.04139 0.7838823199 2.4129543304    0.783  0.370  3.8227  4.205    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-13      0.00 8.608e-01 1.391e-01 1.118e-05 3.081e-06 2.821e-05 -1.000 7.872e-05 3.846 4.544 4.052 3.877 3.858 3.888 3.907
0.0001 -2.19174 10.04139 0.7891176343 2.4148583412    0.788  0.421  3.8240  4.162    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-13      0.00 8.597e-01 1.402e-01 1.128e-05 3.109e-06 2.846e-05 -1.000 9.996e-05 3.718 4.410 3.917 3.748 3.732 3.763 3.783
0.0001 -2.19174 10.04139 0.7933979034 2.4163935184    0.792  0.466  3.8246  4.121    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-13      0.00 8.584e-01 1.415e-01 1.138e-05 3.138e-06 2.873e-05 -1.000 9.997e-05 3.606 4.295 3.802 3.636 3.621 3.652 3.672
0.0001 -2.19174 10.04139 0.7949312329 2.4169387817    0.794  0.484  3.8242  4.102    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-13      0.00 8.580e-01 1.419e-01 1.142e-05 3.148e-06 2.882e-05 -1.000 9.999e-05 3.559 4.249 3.755 3.588 3.573 3.604 3.623
0.0001 -2.19174 10.04139 0.7990968227 2.4184083939    0.798  0.539  3.8220  4.041    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-13      0.00 8.568e-01 1.431e-01 1.152e-05 3.176e-06 2.908e-05 -1.000 9.997e-05 3.424 4.118 3.621 3.449 3.432 3.460 3.479
0.0001 -2.19174 10.04139 0.8000000119 2.4187245369    0.799  0.552  3.8211  4.025    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-13      0.00 8.565e-01 1.434e-01 1.154e-05 3.182e-06 2.913e-05 -1.000 9.999e-05 3.391 4.087 3.589 3.416 3.396 3.424 3.443
0.0001 -2.19174 10.04139 0.8019444346 2.4194025993    0.800  0.580  3.8192  3.990    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.35e-13      0.00 8.559e-01 1.440e-01 1.158e-05 3.192e-06 2.922e-05 -1.000 9.997e-05 3.320 4.021 3.522 3.343 3.321 3.348 3.365
0.0001 -2.19174 10.04139 0.8026244640 2.4196388721    0.801  0.590  3.8184  3.977    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-13      0.00 8.557e-01 1.442e-01 1.159e-05 3.196e-06 2.925e-05 -1.000 9.996e-05 3.294 3.997 3.497 3.316 3.293 3.318 3.336
0.0001 -2.19174 10.04139 0.8032256365 2.4198474884    0.802  0.601  3.8169  3.960    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.81e-13      0.00 8.555e-01 1.444e-01 1.160e-05 3.199e-06 2.928e-05 -1.000 1.000e-04 3.267 3.973 3.472 3.287 3.262 3.286 3.303
0.0001 -2.19174 10.04139 0.8052454591 2.4205453396    0.804  0.640  3.8109  3.898    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -6.83e-13      0.00 8.549e-01 1.450e-01 1.164e-05 3.209e-06 2.938e-05 -1.000 1.000e-04 3.169 3.892 3.386 3.184 3.150 3.168 3.183
0.0001 -2.19174 10.04139 0.8067845702 2.4210743904    0.805  0.675  3.8037  3.836    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -7.93e-13      0.00 8.544e-01 1.455e-01 1.167e-05 3.217e-06 2.945e-05 -1.000 9.997e-05 3.083 3.831 3.316 3.092 3.046 3.058 3.070
0.0001 -2.19174 10.04139 0.8079854846 2.4214854240    0.806  0.706  3.7952  3.772    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -9.16e-13      0.00 8.541e-01 1.458e-01 1.169e-05 3.224e-06 2.951e-05 -1.000 1.000e-04 3.006 3.786 3.259 3.007 2.949 2.952 2.962
0.0001 -2.19174 10.04139 0.8089513779 2.4218151569    0.807  0.734  3.7858  3.706    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-12      0.00 8.537e-01 1.463e-01 1.172e-05 3.232e-06 2.958e-05 -1.000 6.932e-05 2.935 3.754 3.212 2.930 2.857 2.850 2.857
0.0001 -2.19174 10.04139 0.8097557425 2.4220890999    0.808  0.760  3.7765  3.643    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-12      0.00 8.447e-01 1.552e-01 1.224e-05 3.372e-06 3.084e-05 -1.000 2.730e-05 2.869 3.731 3.170 2.858 2.770 2.754 2.757
0.0001 -2.19174 10.04139 0.8104563355 2.4223272800    0.809  0.787  3.7679  3.583    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-12      0.00 8.200e-01 1.800e-01 1.367e-05 3.754e-06 3.426e-05 -1.000 3.389e-05 2.803 3.710 3.127 2.787 2.686 2.662 2.662
0.0001 -2.19174 10.04139 0.8111026883 2.4225463867    0.809  0.815  3.7601  3.523    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-12      0.00 7.971e-01 2.028e-01 1.499e-05 4.108e-06 3.741e-05 -1.000 7.945e-05 2.732 3.681 3.078 2.712 2.599 2.567 2.564
0.0001 -2.19174 10.04139 0.8117514253 2.4227659702    0.810  0.852  3.7531  3.458    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-12      0.00 7.821e-01 2.178e-01 1.586e-05 4.341e-06 3.949e-05 -1.000 1.000e-04 2.639 3.634 3.007 2.617 2.492 2.453 2.447
0.0001 -2.19174 10.04139 0.8122587800 2.4229373932    0.810  0.889  3.7485  3.403    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-12      0.00 7.755e-01 2.244e-01 1.625e-05 4.444e-06 4.041e-05 -1.000 1.000e-04 2.547 3.572 2.929 2.523 2.391 2.347 2.339
0.0001 -2.19174 10.04139 0.8127608299 2.4231069088    0.811  0.933  3.7448  3.345    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-12      0.00 7.714e-01 2.285e-01 1.649e-05 4.507e-06 4.098e-05 -1.000 1.001e-04 2.439 3.490 2.833 2.414 2.276 2.228 2.218
0.0001 -2.19174 10.04139 0.8128367662 2.4231324196    0.811  0.940  3.7443  3.336    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-12      0.00 7.710e-01 2.290e-01 1.651e-05 4.514e-06 4.104e-05 -1.000 7.381e-05 2.420 3.474 2.816 2.396 2.256 2.208 2.198
0.0001 -2.19174 10.04139 0.8132538795 2.4232730865    0.811  0.982  3.7421  3.286    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-12      0.00 7.686e-01 2.313e-01 1.664e-05 4.547e-06 4.133e-05 -1.000 1.001e-04 2.316 3.386 2.720 2.292 2.149 2.098 2.087
0.0001 -2.19174 10.04139 0.8137148023 2.4234280586    0.812  1.031  3.7397  3.227    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-12      0.00 7.664e-01 2.336e-01 1.674e-05 4.576e-06 4.159e-05 -1.000 3.116e-05 2.193 3.279 2.605 2.169 2.022 1.968 1.957
0.0001 -2.19174 10.04139 0.8141039610 2.4235589504    0.812  1.075  3.7380  3.177    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.23e-12      0.00 7.647e-01 2.353e-01 1.681e-05 4.596e-06 4.176e-05 -1.000 9.495e-05 2.083 3.182 2.500 2.059 1.910 1.854 1.841
0.0001 -2.19174 10.04139 0.8144787550 2.4236848354    0.812  1.120  3.7364  3.125    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-12      0.00 7.631e-01 2.368e-01 1.687e-05 4.612e-06 4.191e-05 -1.000 1.001e-04 1.971 3.081 2.394 1.948 1.796 1.738 1.725
0.0001 -2.19174 10.04139 0.8148277998 2.4238018990    0.812  1.164  3.7348  3.075    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-12      0.00 7.618e-01 2.381e-01 1.692e-05 4.625e-06 4.203e-05 -1.000 9.999e-05 1.859 2.982 2.288 1.837 1.683 1.623 1.609
0.0001 -2.19174 10.04139 0.8151566386 2.4239120483    0.813  1.209  3.7334  3.024    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.86e-12      0.00 7.605e-01 2.394e-01 1.696e-05 4.636e-06 4.212e-05 -1.000 1.000e-04 1.748 2.880 2.181 1.726 1.569 1.508 1.493
0.0001 -2.19174 10.04139 0.8154858351 2.4240221977    0.813  1.257  3.7319  2.970    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-12      0.00 7.593e-01 2.407e-01 1.699e-05 4.647e-06 4.220e-05 -1.000 4.721e-05 1.627 2.770 2.065 1.605 1.447 1.384 1.368
0.0001 -2.19174 10.04139 0.8157703280 2.4241173267    0.813  1.302  3.7304  2.919    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -9.6e-12      0.00 7.581e-01 2.418e-01 1.700e-05 4.657e-06 4.227e-05 -1.000 7.978e-05 1.514 2.667 1.957 1.493 1.332 1.267 1.251
0.0001 -2.19174 10.04139 0.8160501719 2.4242110252    0.813  1.351  3.7289  2.865    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-11      0.00 7.571e-01 2.428e-01 1.700e-05 4.669e-06 4.232e-05 -1.000 9.996e-05 1.394 2.559 1.842 1.373 1.210 1.144 1.126
0.0001 -2.19174 10.04139 0.8163042068 2.4242959023    0.813  1.398  3.7275  2.812    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-11      0.00 7.562e-01 2.437e-01 1.699e-05 4.687e-06 4.237e-05 -1.000 9.993e-05 1.275 2.452 1.728 1.255 1.090 1.022 1.004
0.0001 -2.19174 10.04139 0.8165340424 2.4243724346    0.813  1.444  3.7260  2.760    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-11      0.00 7.554e-01 2.445e-01 1.696e-05 4.709e-06 4.241e-05 -1.000 1.000e-04 1.159 2.347 1.618 1.140 0.972 0.902 0.884
0.0001 -2.19174 10.04139 0.8167436719 2.4244425297    0.813  1.491  3.7245  2.708    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-11      0.00 7.548e-01 2.451e-01 1.693e-05 4.736e-06 4.244e-05 -1.000 9.999e-05 1.044 2.244 1.508 1.025 0.855 0.784 0.764
0.0001 -2.19174 10.04139 0.8169416785 2.4245083332    0.813  1.538  3.7230  2.654    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-11      0.00 7.543e-01 2.456e-01 1.690e-05 4.763e-06 4.246e-05 -1.000 9.997e-05 0.924 2.136 1.393 0.906 0.734 0.661 0.641
0.0001 -2.19174 10.04139 0.8171185851 2.4245674610    0.813  1.585  3.7214  2.601    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-11      0.00 7.538e-01 2.461e-01 1.687e-05 4.793e-06 4.248e-05 -1.000 9.997e-05 0.807 2.031 1.282 0.791 0.616 0.541 0.520
0.0001 -2.19174 10.04139 0.8172772527 2.4246201515    0.813  1.631  3.7199  2.549    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-11      0.00 7.535e-01 2.464e-01 1.684e-05 4.819e-06 4.249e-05 -1.000 9.993e-05 0.694 1.929 1.174 0.678 0.500 0.424 0.402
0.0001 -2.19174 10.04139 0.8174259067 2.4246697426    0.813  1.677  3.7183  2.496    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-11      0.00 7.533e-01 2.466e-01 1.682e-05 4.839e-06 4.250e-05 -1.000 9.994e-05 0.577 1.826 1.064 0.562 0.382 0.304 0.282
0.0001 -2.19174 10.04139 0.8175579906 2.4247136116    0.813  1.722  3.7168  2.445    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -4.36e-11      0.00 7.532e-01 2.467e-01 1.681e-05 4.852e-06 4.251e-05 -1.000 1.000e-04 0.464 1.729 0.958 0.450 0.268 0.188 0.164
0.0001 -2.19174 10.04139 0.8176812530 2.4247546196    0.813  1.768  3.7151  2.392    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-11      0.00 7.531e-01 2.468e-01 1.680e-05 4.858e-06 4.251e-05 -1.000 9.996e-05 0.350 1.632 0.850 0.336 0.151 0.069 0.045
0.0001 -2.19174 10.04139 0.8177959323 2.4247927666    0.813  1.815  3.7135  2.339    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -6.09e-11      0.00 7.531e-01 2.468e-01 1.680e-05 4.859e-06 4.251e-05 -1.000 1.000e-04 0.233 1.533 0.741 0.220 0.032 -0.052 -0.077
